id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
10899,CY_Balance,CY_E_Demand,2030,3,1.0,1.0,5,6,475.63062259444825
10900,CY_Balance,CY_E_Demand,2030,3,1.0,1.0,7,8,444.6943535598793
10901,CY_Balance,CY_E_Demand,2030,3,1.0,1.0,9,10,528.1083924218791
10902,CY_Balance,CY_E_Demand,2030,3,1.0,1.0,11,12,610.0264988583965
10903,CY_Balance,CY_E_Demand,2030,3,1.0,1.0,13,14,678.7482580309655
10904,CY_Balance,CY_E_Demand,2030,3,1.0,1.0,15,16,710.8716683859999
10905,CY_Balance,CY_E_Demand,2030,3,1.0,1.0,17,18,719.5285088628619
10906,CY_Balance,CY_E_Demand,2030,3,1.0,1.0,19,20,653.4676965939137
10907,CY_Balance,CY_E_Demand,2030,3,1.0,1.0,21,22,529.7221435904655
10908,CY_Balance,CY_E_Demand,2030,3,1.0,1.0,23,24,413.9737214875862
10909,CY_Wind_Onshore,CY_Balance,2030,3,1.0,1.0,1,2,0.0
10910,CY_Wind_Onshore,CY_Balance,2030,3,1.0,1.0,3,4,0.0
10911,CY_Wind_Onshore,CY_Balance,2030,3,1.0,1.0,5,6,0.0
10912,CY_Wind_Onshore,CY_Balance,2030,3,1.0,1.0,7,8,0.0
10913,CY_Wind_Onshore,CY_Balance,2030,3,1.0,1.0,9,10,0.0
10914,CY_Wind_Onshore,CY_Balance,2030,3,1.0,1.0,11,12,0.0
10915,CY_Wind_Onshore,CY_Balance,2030,3,1.0,1.0,13,14,0.0
10916,CY_Wind_Onshore,CY_Balance,2030,3,1.0,1.0,15,16,0.0
10917,CY_Wind_Onshore,CY_Balance,2030,3,1.0,1.0,17,18,0.0
10918,CY_Wind_Onshore,CY_Balance,2030,3,1.0,1.0,19,20,0.0
10919,CY_Wind_Onshore,CY_Balance,2030,3,1.0,1.0,21,22,0.0
10920,CY_Wind_Onshore,CY_Balance,2030,3,1.0,1.0,23,24,0.0
10921,CY_Wind_Offshore,CY_Balance,2030,3,1.0,1.0,1,2,0.0
10922,CY_Wind_Offshore,CY_Balance,2030,3,1.0,1.0,3,4,0.0
10923,CY_Wind_Offshore,CY_Balance,2030,3,1.0,1.0,5,6,0.0
10924,CY_Wind_Offshore,CY_Balance,2030,3,1.0,1.0,7,8,0.0
10925,CY_Wind_Offshore,CY_Balance,2030,3,1.0,1.0,9,10,0.0
10926,CY_Wind_Offshore,CY_Balance,2030,3,1.0,1.0,11,12,0.0
10927,CY_Wind_Offshore,CY_Balance,2030,3,1.0,1.0,13,14,0.0
10928,CY_Wind_Offshore,CY_Balance,2030,3,1.0,1.0,15,16,0.0
10929,CY_Wind_Offshore,CY_Balance,2030,3,1.0,1.0,17,18,0.0
10930,CY_Wind_Offshore,CY_Balance,2030,3,1.0,1.0,19,20,0.0
10931,CY_Wind_Offshore,CY_Balance,2030,3,1.0,1.0,21,22,0.0
10932,CY_Wind_Offshore,CY_Balance,2030,3,1.0,1.0,23,24,0.0
10933,CY_OCGT,CY_Balance,2030,3,1.0,1.0,1,2,0.0
10934,CY_OCGT,CY_Balance,2030,3,1.0,1.0,3,4,0.0
10935,CY_OCGT,CY_Balance,2030,3,1.0,1.0,5,6,0.0
10936,CY_OCGT,CY_Balance,2030,3,1.0,1.0,7,8,0.0
10937,CY_OCGT,CY_Balance,2030,3,1.0,1.0,9,10,0.0
10938,CY_OCGT,CY_Balance,2030,3,1.0,1.0,11,12,0.0
10939,CY_OCGT,CY_Balance,2030,3,1.0,1.0,13,14,0.0
10940,CY_OCGT,CY_Balance,2030,3,1.0,1.0,15,16,0.0
10941,CY_OCGT,CY_Balance,2030,3,1.0,1.0,17,18,1719.528508862862
10942,CY_OCGT,CY_Balance,2030,3,1.0,1.0,19,20,1509.9797662905
10943,CY_OCGT,CY_Balance,2030,3,1.0,1.0,21,22,0.0
10944,CY_OCGT,CY_Balance,2030,3,1.0,1.0,23,24,0.0
10945,CY_Battery,CY_Balance,2030,3,1.0,1.0,1,2,0.0
10946,CY_Battery,CY_Balance,2030,3,1.0,1.0,3,4,0.0
10947,CY_Battery,CY_Balance,2030,3,1.0,1.0,5,6,0.0
10948,CY_Battery,CY_Balance,2030,3,1.0,1.0,7,8,0.0
10949,CY_Battery,CY_Balance,2030,3,1.0,1.0,9,10,0.0
10950,CY_Battery,CY_Balance,2030,3,1.0,1.0,11,12,0.0
10951,CY_Battery,CY_Balance,2030,3,1.0,1.0,13,14,0.0
10952,CY_Battery,CY_Balance,2030,3,1.0,1.0,15,16,0.0
10953,CY_Battery,CY_Balance,2030,3,1.0,1.0,17,18,0.0
10954,CY_Battery,CY_Balance,2030,3,1.0,1.0,19,20,0.0
10955,CY_Battery,CY_Balance,2030,3,1.0,1.0,21,22,0.0
10956,CY_Battery,CY_Balance,2030,3,1.0,1.0,23,24,0.0
10957,BG_Balance,BG_E_Demand,2030,3,1.0,1.0,1,2,3071.385064267
10958,BG_Balance,BG_E_Demand,2030,3,1.0,1.0,3,4,3109.0830107798274
10959,BG_Balance,BG_E_Demand,2030,3,1.0,1.0,5,6,3591.086103205586
10960,BG_Balance,BG_E_Demand,2030,3,1.0,1.0,7,8,4146.783167370552
10961,BG_Balance,BG_E_Demand,2030,3,1.0,1.0,9,10,4233.177947794138
10962,BG_Balance,BG_E_Demand,2030,3,1.0,1.0,11,12,4168.058929479138
10963,BG_Balance,BG_E_Demand,2030,3,1.0,1.0,13,14,4202.950561709138
10964,BG_Balance,BG_E_Demand,2030,3,1.0,1.0,15,16,4565.954289248793
10965,BG_Balance,BG_E_Demand,2030,3,1.0,1.0,17,18,4820.135579579517
10966,BG_Balance,BG_E_Demand,2030,3,1.0,1.0,19,20,4391.000632742414
10967,BG_Balance,BG_E_Demand,2030,3,1.0,1.0,21,22,3899.940098084931
10968,BG_Balance,BG_E_Demand,2030,3,1.0,1.0,23,24,3285.432840195103
10969,BG_Solar,BG_Balance,2030,3,1.0,1.0,1,2,0.0
10970,BG_Solar,BG_Balance,2030,3,1.0,1.0,3,4,0.0
10971,BG_Solar,BG_Balance,2030,3,1.0,1.0,5,6,0.0
10972,BG_Solar,BG_Balance,2030,3,1.0,1.0,7,8,29.304735395896433
10973,BG_Solar,BG_Balance,2030,3,1.0,1.0,9,10,610.5731239045859
10974,BG_Solar,BG_Balance,2030,3,1.0,1.0,11,12,1055.0741752536205
10975,BG_Solar,BG_Balance,2030,3,1.0,1.0,13,14,970.4302572348621
10976,BG_Solar,BG_Balance,2030,3,1.0,1.0,15,16,430.951215566793
10977,BG_Solar,BG_Balance,2030,3,1.0,1.0,17,18,0.0
10978,BG_Solar,BG_Balance,2030,3,1.0,1.0,19,20,0.0
10979,BG_Solar,BG_Balance,2030,3,1.0,1.0,21,22,0.0
10980,BG_Solar,BG_Balance,2030,3,1.0,1.0,23,24,0.0
10981,BG_Wind_Onshore,BG_Balance,2030,3,1.0,1.0,1,2,3415.0245188040167
10982,BG_Wind_Onshore,BG_Balance,2030,3,1.0,1.0,3,4,3320.172704683293
10983,BG_Wind_Onshore,BG_Balance,2030,3,1.0,1.0,5,6,3269.316946397069
10984,BG_Wind_Onshore,BG_Balance,2030,3,1.0,1.0,7,8,3181.155026310292
10985,BG_Wind_Onshore,BG_Balance,2030,3,1.0,1.0,9,10,2850.5181685403604
10986,BG_Wind_Onshore,BG_Balance,2030,3,1.0,1.0,11,12,2329.717841061655
10987,BG_Wind_Onshore,BG_Balance,2030,3,1.0,1.0,13,14,2128.111332761327
10988,BG_Wind_Onshore,BG_Balance,2030,3,1.0,1.0,15,16,2269.407696234361
10989,BG_Wind_Onshore,BG_Balance,2030,3,1.0,1.0,17,18,2909.31229961943
10990,BG_Wind_Onshore,BG_Balance,2030,3,1.0,1.0,19,20,3342.755582459395
10991,BG_Wind_Onshore,BG_Balance,2030,3,1.0,1.0,21,22,3492.794484204707
10992,BG_Wind_Onshore,BG_Balance,2030,3,1.0,1.0,23,24,3632.7089859428106
10993,BG_Wind_Offshore,BG_Balance,2030,3,1.0,1.0,1,2,0.0
10994,BG_Wind_Offshore,BG_Balance,2030,3,1.0,1.0,3,4,0.0
10995,BG_Wind_Offshore,BG_Balance,2030,3,1.0,1.0,5,6,0.0
10996,BG_Wind_Offshore,BG_Balance,2030,3,1.0,1.0,7,8,0.0
10997,BG_Wind_Offshore,BG_Balance,2030,3,1.0,1.0,9,10,0.0
10998,BG_Wind_Offshore,BG_Balance,2030,3,1.0,1.0,11,12,0.0
10999,BG_Wind_Offshore,BG_Balance,2030,3,1.0,1.0,13,14,0.0
11000,BG_Wind_Offshore,BG_Balance,2030,3,1.0,1.0,15,16,0.0
11001,BG_Wind_Offshore,BG_Balance,2030,3,1.0,1.0,17,18,0.0
11002,BG_Wind_Offshore,BG_Balance,2030,3,1.0,1.0,19,20,0.0
11003,BG_Wind_Offshore,BG_Balance,2030,3,1.0,1.0,21,22,0.0
11004,BG_Wind_Offshore,BG_Balance,2030,3,1.0,1.0,23,24,0.0
11005,BG_Coal,BG_Balance,2030,3,1.0,1.0,1,2,824.0
11006,BG_Coal,BG_Balance,2030,3,1.0,1.0,3,4,0.0
11007,BG_Coal,BG_Balance,2030,3,1.0,1.0,5,6,824.0
11008,BG_Coal,BG_Balance,2030,3,1.0,1.0,7,8,824.0
11009,BG_Coal,BG_Balance,2030,3,1.0,1.0,9,10,824.0
11010,BG_Coal,BG_Balance,2030,3,1.0,1.0,11,12,824.0
11011,BG_Coal,BG_Balance,2030,3,1.0,1.0,13,14,824.0
11012,BG_Coal,BG_Balance,2030,3,1.0,1.0,15,16,824.0
11013,BG_Coal,BG_Balance,2030,3,1.0,1.0,17,18,824.0
11014,BG_Coal,BG_Balance,2030,3,1.0,1.0,19,20,824.0
11015,BG_Coal,BG_Balance,2030,3,1.0,1.0,21,22,824.0
11016,BG_Coal,BG_Balance,2030,3,1.0,1.0,23,24,824.0
11017,BG_Nuclear,BG_Balance,2030,3,1.0,1.0,1,2,0.0
11018,BG_Nuclear,BG_Balance,2030,3,1.0,1.0,3,4,0.0
11019,BG_Nuclear,BG_Balance,2030,3,1.0,1.0,5,6,0.0
11020,BG_Nuclear,BG_Balance,2030,3,1.0,1.0,7,8,0.0
11021,BG_Nuclear,BG_Balance,2030,3,1.0,1.0,9,10,0.0
11022,BG_Nuclear,BG_Balance,2030,3,1.0,1.0,11,12,0.0
11023,BG_Nuclear,BG_Balance,2030,3,1.0,1.0,13,14,0.0
11024,BG_Nuclear,BG_Balance,2030,3,1.0,1.0,15,16,0.0
11025,BG_Nuclear,BG_Balance,2030,3,1.0,1.0,17,18,0.0
11026,BG_Nuclear,BG_Balance,2030,3,1.0,1.0,19,20,0.0
11027,BG_Nuclear,BG_Balance,2030,3,1.0,1.0,21,22,0.0
11028,BG_Nuclear,BG_Balance,2030,3,1.0,1.0,23,24,0.0
11029,BG_CCGT,BG_Balance,2030,3,1.0,1.0,1,2,0.0
11030,BG_CCGT,BG_Balance,2030,3,1.0,1.0,3,4,0.0
11031,BG_CCGT,BG_Balance,2030,3,1.0,1.0,5,6,0.0
11032,BG_CCGT,BG_Balance,2030,3,1.0,1.0,7,8,0.0
11033,BG_CCGT,BG_Balance,2030,3,1.0,1.0,9,10,0.0
11034,BG_CCGT,BG_Balance,2030,3,1.0,1.0,11,12,0.0
11035,BG_CCGT,BG_Balance,2030,3,1.0,1.0,13,14,0.0
11036,BG_CCGT,BG_Balance,2030,3,1.0,1.0,15,16,0.0
