id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
13082,DE_Balance,DE_E_Demand,2030,4,1.0,1.0,3,4,60424.17493653965
13083,DE_Balance,DE_E_Demand,2030,4,1.0,1.0,5,6,64872.74193707009
13084,DE_Balance,DE_E_Demand,2030,4,1.0,1.0,7,8,70876.18208476347
13085,DE_Balance,DE_E_Demand,2030,4,1.0,1.0,9,10,73471.6635072494
13086,DE_Balance,DE_E_Demand,2030,4,1.0,1.0,11,12,74507.3427043339
13087,DE_Balance,DE_E_Demand,2030,4,1.0,1.0,13,14,73482.88953806245
13088,DE_Balance,DE_E_Demand,2030,4,1.0,1.0,15,16,71762.62865468487
13089,DE_Balance,DE_E_Demand,2030,4,1.0,1.0,17,18,74065.96509734956
13090,DE_Balance,DE_E_Demand,2030,4,1.0,1.0,19,20,72225.36911467061
13091,DE_Balance,DE_E_Demand,2030,4,1.0,1.0,21,22,66147.14896872088
13092,DE_Balance,DE_E_Demand,2030,4,1.0,1.0,23,24,59955.15539563339
13093,DE_Solar,DE_Balance,2030,4,1.0,1.0,1,2,0.0
13094,DE_Solar,DE_Balance,2030,4,1.0,1.0,3,4,0.0
13095,DE_Solar,DE_Balance,2030,4,1.0,1.0,5,6,0.0
13096,DE_Solar,DE_Balance,2030,4,1.0,1.0,7,8,186.38395419912726
13097,DE_Solar,DE_Balance,2030,4,1.0,1.0,9,10,4512.006138560868
13098,DE_Solar,DE_Balance,2030,4,1.0,1.0,11,12,13359.907189166088
13099,DE_Solar,DE_Balance,2030,4,1.0,1.0,13,14,15998.13743844521
13100,DE_Solar,DE_Balance,2030,4,1.0,1.0,15,16,11754.842157121302
13101,DE_Solar,DE_Balance,2030,4,1.0,1.0,17,18,3745.0484908199974
13102,DE_Solar,DE_Balance,2030,4,1.0,1.0,19,20,71.33257154738905
13103,DE_Solar,DE_Balance,2030,4,1.0,1.0,21,22,0.0
13104,DE_Solar,DE_Balance,2030,4,1.0,1.0,23,24,0.0
13105,DE_Wind_Onshore,DE_Balance,2030,4,1.0,1.0,1,2,44496.95937143373
13106,DE_Wind_Onshore,DE_Balance,2030,4,1.0,1.0,3,4,46189.441734743996
13107,DE_Wind_Onshore,DE_Balance,2030,4,1.0,1.0,5,6,46806.69040982504
13108,DE_Wind_Onshore,DE_Balance,2030,4,1.0,1.0,7,8,47319.55350539443
13109,DE_Wind_Onshore,DE_Balance,2030,4,1.0,1.0,9,10,46930.39888763009
13110,DE_Wind_Onshore,DE_Balance,2030,4,1.0,1.0,11,12,42522.1804294426
13111,DE_Wind_Onshore,DE_Balance,2030,4,1.0,1.0,13,14,41458.21877674156
13112,DE_Wind_Onshore,DE_Balance,2030,4,1.0,1.0,15,16,43362.110164742786
13113,DE_Wind_Onshore,DE_Balance,2030,4,1.0,1.0,17,18,46137.832508800864
13114,DE_Wind_Onshore,DE_Balance,2030,4,1.0,1.0,19,20,51814.04097830557
13115,DE_Wind_Onshore,DE_Balance,2030,4,1.0,1.0,21,22,55563.50783375304
13116,DE_Wind_Onshore,DE_Balance,2030,4,1.0,1.0,23,24,55669.13101289461
13117,DE_Wind_Offshore,DE_Balance,2030,4,1.0,1.0,1,2,0.0
13118,DE_Wind_Offshore,DE_Balance,2030,4,1.0,1.0,3,4,0.0
13119,DE_Wind_Offshore,DE_Balance,2030,4,1.0,1.0,5,6,0.0
13120,DE_Wind_Offshore,DE_Balance,2030,4,1.0,1.0,7,8,0.0
13121,DE_Wind_Offshore,DE_Balance,2030,4,1.0,1.0,9,10,0.0
13122,DE_Wind_Offshore,DE_Balance,2030,4,1.0,1.0,11,12,0.0
13123,DE_Wind_Offshore,DE_Balance,2030,4,1.0,1.0,13,14,0.0
13124,DE_Wind_Offshore,DE_Balance,2030,4,1.0,1.0,15,16,0.0
13125,DE_Wind_Offshore,DE_Balance,2030,4,1.0,1.0,17,18,0.0
13126,DE_Wind_Offshore,DE_Balance,2030,4,1.0,1.0,19,20,0.0
13127,DE_Wind_Offshore,DE_Balance,2030,4,1.0,1.0,21,22,0.0
