id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
3316,NL_E_Demand,2030,4,4,4,0.0
3317,NL_E_Demand,2030,4,5,5,0.0
3318,NL_E_Demand,2030,4,6,6,0.0
3319,NL_E_Demand,2030,4,7,7,0.4071
3320,NL_E_Demand,2030,4,8,8,0.4071
3321,NL_E_Demand,2030,4,9,9,0.4071
3322,NL_E_Demand,2030,4,10,10,0.4071
3323,NL_E_Demand,2030,4,11,11,0.4071
3324,NL_E_Demand,2030,4,12,12,0.4071
3325,NL_E_Demand,2030,4,13,13,0.4071
3326,NL_E_Demand,2030,4,14,14,0.4071
3327,NL_E_Demand,2030,4,15,15,0.4071
3328,NL_E_Demand,2030,4,16,16,0.4071
3329,NL_E_Demand,2030,4,17,17,0.4071
3330,NL_E_Demand,2030,4,18,18,0.759
3331,NL_E_Demand,2030,4,19,19,0.0
3332,NL_E_Demand,2030,4,20,20,0.0
3333,NL_E_Demand,2030,4,21,21,0.0
3334,NL_E_Demand,2030,4,22,22,0.0
3335,NL_E_Demand,2030,4,23,23,0.0
3336,NL_E_Demand,2030,4,24,24,0.0
3337,NL_E_Demand,2030,5,1,1,0.0
3338,NL_E_Demand,2030,5,2,2,0.0
3339,NL_E_Demand,2030,5,3,3,0.0
3340,NL_E_Demand,2030,5,4,4,0.0
3341,NL_E_Demand,2030,5,5,5,0.0
3342,NL_E_Demand,2030,5,6,6,0.0
3343,NL_E_Demand,2030,5,7,7,0.0
3344,NL_E_Demand,2030,5,8,8,0.0
3345,NL_E_Demand,2030,5,9,9,0.0
3346,NL_E_Demand,2030,5,10,10,0.0
3347,NL_E_Demand,2030,5,11,11,0.0
3348,NL_E_Demand,2030,5,12,12,0.0
3349,NL_E_Demand,2030,5,13,13,0.0
3350,NL_E_Demand,2030,5,14,14,0.0
3351,NL_E_Demand,2030,5,15,15,0.0
3352,NL_E_Demand,2030,5,16,16,0.0
3353,NL_E_Demand,2030,5,17,17,0.0
3354,NL_E_Demand,2030,5,18,18,0.0
3355,NL_E_Demand,2030,5,19,19,0.0
3356,NL_E_Demand,2030,5,20,20,0.0
3357,NL_E_Demand,2030,5,21,21,0.0
3358,NL_E_Demand,2030,5,22,22,0.0
3359,NL_E_Demand,2030,5,23,23,0.0
3360,NL_E_Demand,2030,5,24,24,0.0
3361,NL_E_Demand,2030,6,1,1,0.3186
3362,NL_E_Demand,2030,6,2,2,0.3186
3363,NL_E_Demand,2030,6,3,3,0.3186
3364,NL_E_Demand,2030,6,4,4,0.3186
3365,NL_E_Demand,2030,6,5,5,0.3186
3366,NL_E_Demand,2030,6,6,6,0.3186
3367,NL_E_Demand,2030,6,7,7,0.3186
3368,NL_E_Demand,2030,6,8,8,0.3186
3369,NL_E_Demand,2030,6,9,9,0.3186
3370,NL_E_Demand,2030,6,10,10,0.3186
3371,NL_E_Demand,2030,6,11,11,0.3186
3372,NL_E_Demand,2030,6,12,12,0.3186
3373,NL_E_Demand,2030,6,13,13,0.3186
3374,NL_E_Demand,2030,6,14,14,0.3186
3375,NL_E_Demand,2030,6,15,15,0.3186
3376,NL_E_Demand,2030,6,16,16,0.3186
3377,NL_E_Demand,2030,6,17,17,0.3186
3378,NL_E_Demand,2030,6,18,18,0.3186
3379,NL_E_Demand,2030,6,19,19,0.3186
3380,NL_E_Demand,2030,6,20,20,0.3186
3381,NL_E_Demand,2030,6,21,21,0.3186
3382,NL_E_Demand,2030,6,22,22,0.3186
3383,NL_E_Demand,2030,6,23,23,0.3186
3384,NL_E_Demand,2030,6,24,24,0.3186
3385,NL_E_Demand,2030,7,1,1,0.6549
3386,NL_E_Demand,2030,7,2,2,0.6549
3387,NL_E_Demand,2030,7,3,3,0.6549
3388,NL_E_Demand,2030,7,4,4,0.6549
3389,NL_E_Demand,2030,7,5,5,0.6549
3390,NL_E_Demand,2030,7,6,6,0.6549
3391,NL_E_Demand,2030,7,7,7,1.221
3392,NL_E_Demand,2030,7,8,8,1.221
3393,NL_E_Demand,2030,7,9,9,1.221
3394,NL_E_Demand,2030,7,10,10,1.221
3395,NL_E_Demand,2030,7,11,11,1.8869999999999998
3396,NL_E_Demand,2030,7,12,12,1.8869999999999998
3397,NL_E_Demand,2030,7,13,13,1.8869999999999998
3398,NL_E_Demand,2030,7,14,14,1.221
3399,NL_E_Demand,2030,7,15,15,1.221
3400,NL_E_Demand,2030,7,16,16,1.221
3401,NL_E_Demand,2030,7,17,17,1.221
3402,NL_E_Demand,2030,7,18,18,1.8869999999999998
3403,NL_E_Demand,2030,7,19,19,1.9656000000000018
3404,NL_E_Demand,2030,7,20,20,1.8869999999999998
3405,NL_E_Demand,2030,7,21,21,1.8869999999999998
3406,NL_E_Demand,2030,7,22,22,0.6549
3407,NL_E_Demand,2030,7,23,23,0.6549
3408,NL_E_Demand,2030,7,24,24,0.6549
3409,NL_E_Demand,2030,8,1,1,0.0
3410,NL_E_Demand,2030,8,2,2,0.0
3411,NL_E_Demand,2030,8,3,3,0.0
3412,NL_E_Demand,2030,8,4,4,0.0
3413,NL_E_Demand,2030,8,5,5,0.0
3414,NL_E_Demand,2030,8,6,6,0.0
3415,NL_E_Demand,2030,8,7,7,0.0
3416,NL_E_Demand,2030,8,8,8,0.0
3417,NL_E_Demand,2030,8,9,9,0.0
3418,NL_E_Demand,2030,8,10,10,0.0
3419,NL_E_Demand,2030,8,11,11,0.0
3420,NL_E_Demand,2030,8,12,12,0.0
3421,NL_E_Demand,2030,8,13,13,0.0
3422,NL_E_Demand,2030,8,14,14,0.0
3423,NL_E_Demand,2030,8,15,15,0.0
3424,NL_E_Demand,2030,8,16,16,0.0
3425,NL_E_Demand,2030,8,17,17,0.0
3426,NL_E_Demand,2030,8,18,18,0.0
3427,NL_E_Demand,2030,8,19,19,0.0
3428,NL_E_Demand,2030,8,20,20,0.0
3429,NL_E_Demand,2030,8,21,21,0.0
3430,NL_E_Demand,2030,8,22,22,0.0
3431,NL_E_Demand,2030,8,23,23,0.0
3432,NL_E_Demand,2030,8,24,24,0.0
3433,NL_E_Demand,2030,9,1,1,0.0
3434,NL_E_Demand,2030,9,2,2,0.0
3435,NL_E_Demand,2030,9,3,3,0.0
3436,NL_E_Demand,2030,9,4,4,0.0
3437,NL_E_Demand,2030,9,5,5,0.0
3438,NL_E_Demand,2030,9,6,6,0.0
3439,NL_E_Demand,2030,9,7,7,0.0
3440,NL_E_Demand,2030,9,8,8,0.0
3441,NL_E_Demand,2030,9,9,9,0.0
3442,NL_E_Demand,2030,9,10,10,0.0
3443,NL_E_Demand,2030,9,11,11,0.0
3444,NL_E_Demand,2030,9,12,12,0.0
3445,NL_E_Demand,2030,9,13,13,0.0
3446,NL_E_Demand,2030,9,14,14,0.0
3447,NL_E_Demand,2030,9,15,15,0.0
3448,NL_E_Demand,2030,9,16,16,0.0
3449,NL_E_Demand,2030,9,17,17,0.0
3450,NL_E_Demand,2030,9,18,18,0.0
3451,NL_E_Demand,2030,9,19,19,0.7611
3452,NL_E_Demand,2030,9,20,20,0.7611
3453,NL_E_Demand,2030,9,21,21,0.0
3454,NL_E_Demand,2030,9,22,22,0.0
3455,NL_E_Demand,2030,9,23,23,0.0
3456,NL_E_Demand,2030,9,24,24,0.0
3457,NL_E_Demand,2030,10,1,1,0.8142
3458,NL_E_Demand,2030,10,2,2,0.8142
3459,NL_E_Demand,2030,10,3,3,0.8142
3460,NL_E_Demand,2030,10,4,4,0.8142
3461,NL_E_Demand,2030,10,5,5,1.518
3462,NL_E_Demand,2030,10,6,6,1.518
3463,NL_E_Demand,2030,10,7,7,1.518
3464,NL_E_Demand,2030,10,8,8,1.518
3465,NL_E_Demand,2030,10,9,9,1.518
3466,NL_E_Demand,2030,10,10,10,1.518
3467,NL_E_Demand,2030,10,11,11,2.3459999999999996
3468,NL_E_Demand,2030,10,12,12,2.3459999999999996
3469,NL_E_Demand,2030,10,13,13,2.3459999999999996
3470,NL_E_Demand,2030,10,14,14,2.3459999999999996
3471,NL_E_Demand,2030,10,15,15,2.3459999999999996
3472,NL_E_Demand,2030,10,16,16,2.3459999999999996
3473,NL_E_Demand,2030,10,17,17,7.021165705666334
3474,NL_E_Demand,2030,10,18,18,19.38473141133267
3475,NL_E_Demand,2030,10,19,19,2.3459999999999996
3476,NL_E_Demand,2030,10,20,20,1.518
3477,NL_E_Demand,2030,10,21,21,1.518
3478,NL_E_Demand,2030,10,22,22,1.518
3479,NL_E_Demand,2030,10,23,23,0.8142
3480,NL_E_Demand,2030,10,24,24,0.8142
3481,NO_E_Demand,2030,1,1,1,0.9381
3482,NO_E_Demand,2030,1,2,2,0.9381
3483,NO_E_Demand,2030,1,3,3,0.9381
3484,NO_E_Demand,2030,1,4,4,0.9381
3485,NO_E_Demand,2030,1,5,5,1.749
3486,NO_E_Demand,2030,1,6,6,1.749
3487,NO_E_Demand,2030,1,7,7,2.703
3488,NO_E_Demand,2030,1,8,8,2.703
3489,NO_E_Demand,2030,1,9,9,2.703
3490,NO_E_Demand,2030,1,10,10,2.703
3491,NO_E_Demand,2030,1,11,11,2.271450000000001
3492,NO_E_Demand,2030,1,12,12,3.689250000000001
3493,NO_E_Demand,2030,1,13,13,1.749
3494,NO_E_Demand,2030,1,14,14,1.749
3495,NO_E_Demand,2030,1,15,15,1.247400000000001
3496,NO_E_Demand,2030,1,16,16,1.247400000000001
3497,NO_E_Demand,2030,1,17,17,1.749
3498,NO_E_Demand,2030,1,18,18,1.749
3499,NO_E_Demand,2030,1,19,19,1.749
3500,NO_E_Demand,2030,1,20,20,1.749
3501,NO_E_Demand,2030,1,21,21,1.749
3502,NO_E_Demand,2030,1,22,22,0.9381
3503,NO_E_Demand,2030,1,23,23,0.9381
3504,NO_E_Demand,2030,1,24,24,0.9381
3505,NO_E_Demand,2030,2,1,1,0.0
3506,NO_E_Demand,2030,2,2,2,0.0
3507,NO_E_Demand,2030,2,3,3,0.0
3508,NO_E_Demand,2030,2,4,4,0.0
3509,NO_E_Demand,2030,2,5,5,0.0
3510,NO_E_Demand,2030,2,6,6,0.0
3511,NO_E_Demand,2030,2,7,7,0.0
3512,NO_E_Demand,2030,2,8,8,0.0
3513,NO_E_Demand,2030,2,9,9,0.0
3514,NO_E_Demand,2030,2,10,10,0.5841000000000001
3515,NO_E_Demand,2030,2,11,11,0.5841000000000001
3516,NO_E_Demand,2030,2,12,12,0.5841000000000001
3517,NO_E_Demand,2030,2,13,13,0.5841000000000001
3518,NO_E_Demand,2030,2,14,14,0.5841000000000001
3519,NO_E_Demand,2030,2,15,15,0.5841000000000001
3520,NO_E_Demand,2030,2,16,16,0.5841000000000001
3521,NO_E_Demand,2030,2,17,17,0.5841000000000001
3522,NO_E_Demand,2030,2,18,18,0.5841000000000001
3523,NO_E_Demand,2030,2,19,19,0.5841000000000001
3524,NO_E_Demand,2030,2,20,20,0.0
3525,NO_E_Demand,2030,2,21,21,0.0
3526,NO_E_Demand,2030,2,22,22,0.0
3527,NO_E_Demand,2030,2,23,23,0.0
3528,NO_E_Demand,2030,2,24,24,0.0
3529,NO_E_Demand,2030,3,1,1,0.0
3530,NO_E_Demand,2030,3,2,2,0.0
3531,NO_E_Demand,2030,3,3,3,0.0
3532,NO_E_Demand,2030,3,4,4,0.0
3533,NO_E_Demand,2030,3,5,5,0.0
3534,NO_E_Demand,2030,3,6,6,0.0
3535,NO_E_Demand,2030,3,7,7,0.0
3536,NO_E_Demand,2030,3,8,8,0.0
3537,NO_E_Demand,2030,3,9,9,0.0
3538,NO_E_Demand,2030,3,10,10,0.0
3539,NO_E_Demand,2030,3,11,11,0.0
3540,NO_E_Demand,2030,3,12,12,0.0
3541,NO_E_Demand,2030,3,13,13,0.0
3542,NO_E_Demand,2030,3,14,14,0.0
3543,NO_E_Demand,2030,3,15,15,0.0
3544,NO_E_Demand,2030,3,16,16,0.0
3545,NO_E_Demand,2030,3,17,17,0.0
3546,NO_E_Demand,2030,3,18,18,0.0
3547,NO_E_Demand,2030,3,19,19,0.0
3548,NO_E_Demand,2030,3,20,20,0.0
3549,NO_E_Demand,2030,3,21,21,0.0
3550,NO_E_Demand,2030,3,22,22,0.0
3551,NO_E_Demand,2030,3,23,23,0.0
3552,NO_E_Demand,2030,3,24,24,0.0
3553,NO_E_Demand,2030,4,1,1,0.0
3554,NO_E_Demand,2030,4,2,2,0.0
3555,NO_E_Demand,2030,4,3,3,0.0
3556,NO_E_Demand,2030,4,4,4,0.0
3557,NO_E_Demand,2030,4,5,5,0.0
3558,NO_E_Demand,2030,4,6,6,0.0
3559,NO_E_Demand,2030,4,7,7,0.4071
3560,NO_E_Demand,2030,4,8,8,0.4071
3561,NO_E_Demand,2030,4,9,9,0.4071
3562,NO_E_Demand,2030,4,10,10,0.4071
3563,NO_E_Demand,2030,4,11,11,0.4071
3564,NO_E_Demand,2030,4,12,12,0.4071
3565,NO_E_Demand,2030,4,13,13,0.4071
3566,NO_E_Demand,2030,4,14,14,0.0
3567,NO_E_Demand,2030,4,15,15,0.0
3568,NO_E_Demand,2030,4,16,16,0.0
3569,NO_E_Demand,2030,4,17,17,0.0
3570,NO_E_Demand,2030,4,18,18,0.0
3571,NO_E_Demand,2030,4,19,19,0.0
3572,NO_E_Demand,2030,4,20,20,0.0
3573,NO_E_Demand,2030,4,21,21,0.0
3574,NO_E_Demand,2030,4,22,22,0.0
3575,NO_E_Demand,2030,4,23,23,0.0
3576,NO_E_Demand,2030,4,24,24,0.0
3577,NO_E_Demand,2030,5,1,1,0.0
3578,NO_E_Demand,2030,5,2,2,0.0
3579,NO_E_Demand,2030,5,3,3,0.0
3580,NO_E_Demand,2030,5,4,4,0.0
3581,NO_E_Demand,2030,5,5,5,0.0
3582,NO_E_Demand,2030,5,6,6,0.0
3583,NO_E_Demand,2030,5,7,7,0.0
3584,NO_E_Demand,2030,5,8,8,0.0
3585,NO_E_Demand,2030,5,9,9,0.0
3586,NO_E_Demand,2030,5,10,10,0.0
3587,NO_E_Demand,2030,5,11,11,0.0
3588,NO_E_Demand,2030,5,12,12,0.0
3589,NO_E_Demand,2030,5,13,13,0.0
3590,NO_E_Demand,2030,5,14,14,0.0
3591,NO_E_Demand,2030,5,15,15,0.0
3592,NO_E_Demand,2030,5,16,16,0.0
3593,NO_E_Demand,2030,5,17,17,0.0
3594,NO_E_Demand,2030,5,18,18,0.0
3595,NO_E_Demand,2030,5,19,19,0.0
3596,NO_E_Demand,2030,5,20,20,0.0
3597,NO_E_Demand,2030,5,21,21,0.0
3598,NO_E_Demand,2030,5,22,22,0.0
3599,NO_E_Demand,2030,5,23,23,0.0
3600,NO_E_Demand,2030,5,24,24,0.0
3601,NO_E_Demand,2030,6,1,1,0.0
3602,NO_E_Demand,2030,6,2,2,0.0
3603,NO_E_Demand,2030,6,3,3,0.0
3604,NO_E_Demand,2030,6,4,4,0.0
3605,NO_E_Demand,2030,6,5,5,0.0
3606,NO_E_Demand,2030,6,6,6,0.3186
3607,NO_E_Demand,2030,6,7,7,0.3186
3608,NO_E_Demand,2030,6,8,8,0.3186
3609,NO_E_Demand,2030,6,9,9,0.3186
3610,NO_E_Demand,2030,6,10,10,0.3186
3611,NO_E_Demand,2030,6,11,11,0.3186
3612,NO_E_Demand,2030,6,12,12,0.3186
3613,NO_E_Demand,2030,6,13,13,0.3186
3614,NO_E_Demand,2030,6,14,14,0.0
3615,NO_E_Demand,2030,6,15,15,0.0
3616,NO_E_Demand,2030,6,16,16,0.0
3617,NO_E_Demand,2030,6,17,17,0.0
3618,NO_E_Demand,2030,6,18,18,0.0
3619,NO_E_Demand,2030,6,19,19,0.0
3620,NO_E_Demand,2030,6,20,20,0.0
3621,NO_E_Demand,2030,6,21,21,0.3186
3622,NO_E_Demand,2030,6,22,22,0.3186
3623,NO_E_Demand,2030,6,23,23,0.0
3624,NO_E_Demand,2030,6,24,24,0.0
3625,NO_E_Demand,2030,7,1,1,0.0
3626,NO_E_Demand,2030,7,2,2,0.0
3627,NO_E_Demand,2030,7,3,3,0.0
3628,NO_E_Demand,2030,7,4,4,0.0
3629,NO_E_Demand,2030,7,5,5,0.0
3630,NO_E_Demand,2030,7,6,6,0.0
3631,NO_E_Demand,2030,7,7,7,0.0
3632,NO_E_Demand,2030,7,8,8,0.0
3633,NO_E_Demand,2030,7,9,9,0.0
3634,NO_E_Demand,2030,7,10,10,0.0
3635,NO_E_Demand,2030,7,11,11,0.0
3636,NO_E_Demand,2030,7,12,12,0.0
3637,NO_E_Demand,2030,7,13,13,0.0
3638,NO_E_Demand,2030,7,14,14,0.0
3639,NO_E_Demand,2030,7,15,15,0.0
3640,NO_E_Demand,2030,7,16,16,0.0
3641,NO_E_Demand,2030,7,17,17,0.0
3642,NO_E_Demand,2030,7,18,18,0.0
3643,NO_E_Demand,2030,7,19,19,0.0
3644,NO_E_Demand,2030,7,20,20,0.0
3645,NO_E_Demand,2030,7,21,21,0.0
3646,NO_E_Demand,2030,7,22,22,0.0
3647,NO_E_Demand,2030,7,23,23,0.0
3648,NO_E_Demand,2030,7,24,24,0.0
3649,NO_E_Demand,2030,8,1,1,0.0
3650,NO_E_Demand,2030,8,2,2,0.0
3651,NO_E_Demand,2030,8,3,3,0.0
3652,NO_E_Demand,2030,8,4,4,0.0
3653,NO_E_Demand,2030,8,5,5,0.0
3654,NO_E_Demand,2030,8,6,6,0.0
3655,NO_E_Demand,2030,8,7,7,0.0
3656,NO_E_Demand,2030,8,8,8,0.0
3657,NO_E_Demand,2030,8,9,9,0.0
3658,NO_E_Demand,2030,8,10,10,0.0
3659,NO_E_Demand,2030,8,11,11,0.0
3660,NO_E_Demand,2030,8,12,12,0.0
3661,NO_E_Demand,2030,8,13,13,0.0
3662,NO_E_Demand,2030,8,14,14,0.0
3663,NO_E_Demand,2030,8,15,15,0.0
3664,NO_E_Demand,2030,8,16,16,0.0
3665,NO_E_Demand,2030,8,17,17,0.0
3666,NO_E_Demand,2030,8,18,18,0.0
3667,NO_E_Demand,2030,8,19,19,0.0
3668,NO_E_Demand,2030,8,20,20,0.0
3669,NO_E_Demand,2030,8,21,21,0.0
3670,NO_E_Demand,2030,8,22,22,0.0
3671,NO_E_Demand,2030,8,23,23,0.0
3672,NO_E_Demand,2030,8,24,24,0.0
3673,NO_E_Demand,2030,9,1,1,0.0
3674,NO_E_Demand,2030,9,2,2,0.0
3675,NO_E_Demand,2030,9,3,3,0.0
3676,NO_E_Demand,2030,9,4,4,0.0
3677,NO_E_Demand,2030,9,5,5,0.0
3678,NO_E_Demand,2030,9,6,6,0.0
3679,NO_E_Demand,2030,9,7,7,0.0
3680,NO_E_Demand,2030,9,8,8,0.0
3681,NO_E_Demand,2030,9,9,9,0.0
3682,NO_E_Demand,2030,9,10,10,0.0
3683,NO_E_Demand,2030,9,11,11,0.0
3684,NO_E_Demand,2030,9,12,12,0.0
3685,NO_E_Demand,2030,9,13,13,0.0
3686,NO_E_Demand,2030,9,14,14,0.0
3687,NO_E_Demand,2030,9,15,15,0.0
3688,NO_E_Demand,2030,9,16,16,0.0
3689,NO_E_Demand,2030,9,17,17,0.0
3690,NO_E_Demand,2030,9,18,18,0.0
3691,NO_E_Demand,2030,9,19,19,0.0
3692,NO_E_Demand,2030,9,20,20,0.0
3693,NO_E_Demand,2030,9,21,21,0.0
3694,NO_E_Demand,2030,9,22,22,0.0
3695,NO_E_Demand,2030,9,23,23,0.0
3696,NO_E_Demand,2030,9,24,24,0.0
3697,NO_E_Demand,2030,10,1,1,0.0
3698,NO_E_Demand,2030,10,2,2,0.0
3699,NO_E_Demand,2030,10,3,3,0.0
3700,NO_E_Demand,2030,10,4,4,0.8142
3701,NO_E_Demand,2030,10,5,5,1.518
3702,NO_E_Demand,2030,10,6,6,1.518
3703,NO_E_Demand,2030,10,7,7,1.518
3704,NO_E_Demand,2030,10,8,8,1.518
3705,NO_E_Demand,2030,10,9,9,1.518
3706,NO_E_Demand,2030,10,10,10,1.518
3707,NO_E_Demand,2030,10,11,11,2.3459999999999996
3708,NO_E_Demand,2030,10,12,12,2.3459999999999996
3709,NO_E_Demand,2030,10,13,13,2.3459999999999996
3710,NO_E_Demand,2030,10,14,14,2.3459999999999996
3711,NO_E_Demand,2030,10,15,15,2.3459999999999996
3712,NO_E_Demand,2030,10,16,16,2.3459999999999996
3713,NO_E_Demand,2030,10,17,17,7.021165705666334
3714,NO_E_Demand,2030,10,18,18,19.38473141133267
3715,NO_E_Demand,2030,10,19,19,2.3459999999999996
3716,NO_E_Demand,2030,10,20,20,1.518
3717,NO_E_Demand,2030,10,21,21,1.518
3718,NO_E_Demand,2030,10,22,22,1.518
3719,NO_E_Demand,2030,10,23,23,0.8142
3720,NO_E_Demand,2030,10,24,24,0.0
3721,PL_E_Demand,2030,1,1,1,1.749
3722,PL_E_Demand,2030,1,2,2,1.749
3723,PL_E_Demand,2030,1,3,3,1.749
3724,PL_E_Demand,2030,1,4,4,1.749
3725,PL_E_Demand,2030,1,5,5,1.749
3726,PL_E_Demand,2030,1,6,6,1.749
3727,PL_E_Demand,2030,1,7,7,2.703
3728,PL_E_Demand,2030,1,8,8,2.703
3729,PL_E_Demand,2030,1,9,9,2.703
3730,PL_E_Demand,2030,1,10,10,2.703
3731,PL_E_Demand,2030,1,11,11,2.271450000000001
3732,PL_E_Demand,2030,1,12,12,3.689250000000001
3733,PL_E_Demand,2030,1,13,13,1.749
3734,PL_E_Demand,2030,1,14,14,1.749
3735,PL_E_Demand,2030,1,15,15,1.749
3736,PL_E_Demand,2030,1,16,16,1.749
3737,PL_E_Demand,2030,1,17,17,1.749
3738,PL_E_Demand,2030,1,18,18,1.749
3739,PL_E_Demand,2030,1,19,19,2.703
3740,PL_E_Demand,2030,1,20,20,2.703
3741,PL_E_Demand,2030,1,21,21,1.749
3742,PL_E_Demand,2030,1,22,22,1.749
3743,PL_E_Demand,2030,1,23,23,1.749
3744,PL_E_Demand,2030,1,24,24,1.749
3745,PL_E_Demand,2030,2,1,1,0.0
3746,PL_E_Demand,2030,2,2,2,0.0
3747,PL_E_Demand,2030,2,3,3,0.0
3748,PL_E_Demand,2030,2,4,4,0.0
3749,PL_E_Demand,2030,2,5,5,0.0
3750,PL_E_Demand,2030,2,6,6,0.0
3751,PL_E_Demand,2030,2,7,7,0.0
3752,PL_E_Demand,2030,2,8,8,0.0
3753,PL_E_Demand,2030,2,9,9,0.0
3754,PL_E_Demand,2030,2,10,10,0.5841000000000001
3755,PL_E_Demand,2030,2,11,11,0.5841000000000001
3756,PL_E_Demand,2030,2,12,12,0.5841000000000001
3757,PL_E_Demand,2030,2,13,13,0.5841000000000001
3758,PL_E_Demand,2030,2,14,14,0.5841000000000001
3759,PL_E_Demand,2030,2,15,15,0.5841000000000001
3760,PL_E_Demand,2030,2,16,16,0.5841000000000001
3761,PL_E_Demand,2030,2,17,17,0.5841000000000001
3762,PL_E_Demand,2030,2,18,18,0.5841000000000001
3763,PL_E_Demand,2030,2,19,19,0.5841000000000001
3764,PL_E_Demand,2030,2,20,20,0.0
3765,PL_E_Demand,2030,2,21,21,0.0
3766,PL_E_Demand,2030,2,22,22,0.0
3767,PL_E_Demand,2030,2,23,23,0.5841000000000001
3768,PL_E_Demand,2030,2,24,24,0.0
3769,PL_E_Demand,2030,3,1,1,0.5133
3770,PL_E_Demand,2030,3,2,2,0.0
3771,PL_E_Demand,2030,3,3,3,0.0
3772,PL_E_Demand,2030,3,4,4,0.0
3773,PL_E_Demand,2030,3,5,5,0.0
3774,PL_E_Demand,2030,3,6,6,0.0
3775,PL_E_Demand,2030,3,7,7,0.0
3776,PL_E_Demand,2030,3,8,8,0.0
3777,PL_E_Demand,2030,3,9,9,0.0
3778,PL_E_Demand,2030,3,10,10,0.0
3779,PL_E_Demand,2030,3,11,11,0.0
3780,PL_E_Demand,2030,3,12,12,0.0
3781,PL_E_Demand,2030,3,13,13,0.0
3782,PL_E_Demand,2030,3,14,14,0.0
3783,PL_E_Demand,2030,3,15,15,0.0
3784,PL_E_Demand,2030,3,16,16,0.0
3785,PL_E_Demand,2030,3,17,17,0.0
3786,PL_E_Demand,2030,3,18,18,0.0
3787,PL_E_Demand,2030,3,19,19,0.0
3788,PL_E_Demand,2030,3,20,20,0.0
3789,PL_E_Demand,2030,3,21,21,0.0
3790,PL_E_Demand,2030,3,22,22,0.0
3791,PL_E_Demand,2030,3,23,23,0.0
3792,PL_E_Demand,2030,3,24,24,0.0
3793,PL_E_Demand,2030,4,1,1,0.759
3794,PL_E_Demand,2030,4,2,2,0.4071
3795,PL_E_Demand,2030,4,3,3,0.4071
3796,PL_E_Demand,2030,4,4,4,0.4071
3797,PL_E_Demand,2030,4,5,5,0.4071
3798,PL_E_Demand,2030,4,6,6,0.4071
3799,PL_E_Demand,2030,4,7,7,0.4071
3800,PL_E_Demand,2030,4,8,8,0.4071
3801,PL_E_Demand,2030,4,9,9,0.4071
3802,PL_E_Demand,2030,4,10,10,0.4071
3803,PL_E_Demand,2030,4,11,11,0.4071
3804,PL_E_Demand,2030,4,12,12,0.4071
3805,PL_E_Demand,2030,4,13,13,0.4071
3806,PL_E_Demand,2030,4,14,14,0.4071
3807,PL_E_Demand,2030,4,15,15,0.4071
3808,PL_E_Demand,2030,4,16,16,0.4071
3809,PL_E_Demand,2030,4,17,17,0.4071
3810,PL_E_Demand,2030,4,18,18,0.759
3811,PL_E_Demand,2030,4,19,19,0.759
3812,PL_E_Demand,2030,4,20,20,0.4071
3813,PL_E_Demand,2030,4,21,21,0.4071
3814,PL_E_Demand,2030,4,22,22,0.4071
3815,PL_E_Demand,2030,4,23,23,0.759
3816,PL_E_Demand,2030,4,24,24,0.759
3817,PL_E_Demand,2030,5,1,1,0.0
3818,PL_E_Demand,2030,5,2,2,0.0
3819,PL_E_Demand,2030,5,3,3,0.0
3820,PL_E_Demand,2030,5,4,4,0.0
3821,PL_E_Demand,2030,5,5,5,0.0
3822,PL_E_Demand,2030,5,6,6,0.0
3823,PL_E_Demand,2030,5,7,7,0.0
3824,PL_E_Demand,2030,5,8,8,0.0
3825,PL_E_Demand,2030,5,9,9,0.0
3826,PL_E_Demand,2030,5,10,10,0.0
3827,PL_E_Demand,2030,5,11,11,0.0
3828,PL_E_Demand,2030,5,12,12,0.0
3829,PL_E_Demand,2030,5,13,13,0.0
3830,PL_E_Demand,2030,5,14,14,0.0
3831,PL_E_Demand,2030,5,15,15,0.0
3832,PL_E_Demand,2030,5,16,16,0.0
3833,PL_E_Demand,2030,5,17,17,0.0
3834,PL_E_Demand,2030,5,18,18,0.0
3835,PL_E_Demand,2030,5,19,19,0.0
3836,PL_E_Demand,2030,5,20,20,0.0
3837,PL_E_Demand,2030,5,21,21,0.0
3838,PL_E_Demand,2030,5,22,22,0.0
3839,PL_E_Demand,2030,5,23,23,0.0
3840,PL_E_Demand,2030,5,24,24,0.0
3841,PL_E_Demand,2030,6,1,1,0.3186
3842,PL_E_Demand,2030,6,2,2,0.3186
3843,PL_E_Demand,2030,6,3,3,0.3186
3844,PL_E_Demand,2030,6,4,4,0.3186
3845,PL_E_Demand,2030,6,5,5,0.3186
3846,PL_E_Demand,2030,6,6,6,0.3186
3847,PL_E_Demand,2030,6,7,7,0.3186
3848,PL_E_Demand,2030,6,8,8,0.3186
3849,PL_E_Demand,2030,6,9,9,0.3186
3850,PL_E_Demand,2030,6,10,10,0.3186
3851,PL_E_Demand,2030,6,11,11,0.3186
3852,PL_E_Demand,2030,6,12,12,0.3186
3853,PL_E_Demand,2030,6,13,13,0.3186
3854,PL_E_Demand,2030,6,14,14,0.3186
3855,PL_E_Demand,2030,6,15,15,0.3186
3856,PL_E_Demand,2030,6,16,16,0.3186
3857,PL_E_Demand,2030,6,17,17,0.3186
3858,PL_E_Demand,2030,6,18,18,0.3186
