id,asset,year,rep_period,time_block_start,time_block_end,solution
167,BE_Battery,2030,2,23,23,0.0
168,BE_Battery,2030,2,24,24,0.0
169,BE_Battery,2030,3,1,1,0.0
170,BE_Battery,2030,3,2,2,0.0
171,BE_Battery,2030,3,3,3,0.0
172,BE_Battery,2030,3,4,4,0.0
173,BE_Battery,2030,3,5,5,0.0
174,BE_Battery,2030,3,6,6,0.0
175,BE_Battery,2030,3,7,7,0.0
176,BE_Battery,2030,3,8,8,0.0
177,BE_Battery,2030,3,9,9,0.0
178,BE_Battery,2030,3,10,10,0.0
179,BE_Battery,2030,3,11,11,0.0
180,BE_Battery,2030,3,12,12,0.0
181,BE_Battery,2030,3,13,13,0.0
182,BE_Battery,2030,3,14,14,0.0
183,BE_Battery,2030,3,15,15,0.0
184,BE_Battery,2030,3,16,16,0.0
185,BE_Battery,2030,3,17,17,0.0
186,BE_Battery,2030,3,18,18,0.0
187,BE_Battery,2030,3,19,19,0.0
188,BE_Battery,2030,3,20,20,0.0
189,BE_Battery,2030,3,21,21,0.0
190,BE_Battery,2030,3,22,22,0.0
191,BE_Battery,2030,3,23,23,0.0
192,BE_Battery,2030,3,24,24,0.0
193,BE_Battery,2030,4,1,1,0.0
194,BE_Battery,2030,4,2,2,0.0
195,BE_Battery,2030,4,3,3,0.0
196,BE_Battery,2030,4,4,4,0.0
197,BE_Battery,2030,4,5,5,172.44977987592756
198,BE_Battery,2030,4,6,6,528.2068593261965
199,BE_Battery,2030,4,7,7,284.63097895909505
200,BE_Battery,2030,4,8,8,0.0
201,BE_Battery,2030,4,9,9,0.0
202,BE_Battery,2030,4,10,10,0.0
203,BE_Battery,2030,4,11,11,0.0
204,BE_Battery,2030,4,12,12,0.0
205,BE_Battery,2030,4,13,13,0.0
206,BE_Battery,2030,4,14,14,0.0
207,BE_Battery,2030,4,15,15,0.0
208,BE_Battery,2030,4,16,16,172.44977987592756
209,BE_Battery,2030,4,17,17,528.2068593261965
210,BE_Battery,2030,4,18,18,377.12801593677966
211,BE_Battery,2030,4,19,19,21.370936486510686
212,BE_Battery,2030,4,20,20,0.0
213,BE_Battery,2030,4,21,21,0.0
214,BE_Battery,2030,4,22,22,0.0
215,BE_Battery,2030,4,23,23,0.0
216,BE_Battery,2030,4,24,24,0.0
217,BE_Battery,2030,5,1,1,0.0
218,BE_Battery,2030,5,2,2,0.0
219,BE_Battery,2030,5,3,3,0.0
220,BE_Battery,2030,5,4,4,0.0
221,BE_Battery,2030,5,5,5,0.0
222,BE_Battery,2030,5,6,6,0.0
223,BE_Battery,2030,5,7,7,0.0
224,BE_Battery,2030,5,8,8,0.0
225,BE_Battery,2030,5,9,9,0.0
226,BE_Battery,2030,5,10,10,0.0
227,BE_Battery,2030,5,11,11,0.0
228,BE_Battery,2030,5,12,12,0.0
229,BE_Battery,2030,5,13,13,0.0
230,BE_Battery,2030,5,14,14,0.0
