id,asset,year,rep_period,time_block_start,time_block_end,dual_max_input_flows_limit_simple_method
1241,DE_Battery,2030,7,17,17,0.0
1242,DE_Battery,2030,7,18,18,0.0
1243,DE_Battery,2030,7,19,19,0.0
1244,DE_Battery,2030,7,20,20,0.0
1245,DE_Battery,2030,7,21,21,0.0
1246,DE_Battery,2030,7,22,22,0.0
1247,DE_Battery,2030,7,23,23,0.0
1248,DE_Battery,2030,7,24,24,0.0
1249,DE_Battery,2030,8,1,1,0.0
1250,DE_Battery,2030,8,2,2,0.0
1251,DE_Battery,2030,8,3,3,0.0
1252,DE_Battery,2030,8,4,4,0.0
1253,DE_Battery,2030,8,5,5,0.0
1254,DE_Battery,2030,8,6,6,0.0
1255,DE_Battery,2030,8,7,7,0.0
1256,DE_Battery,2030,8,8,8,0.0
1257,DE_Battery,2030,8,9,9,0.0
1258,DE_Battery,2030,8,10,10,0.0
1259,DE_Battery,2030,8,11,11,0.0
1260,DE_Battery,2030,8,12,12,0.0
1261,DE_Battery,2030,8,13,13,0.0
1262,DE_Battery,2030,8,14,14,0.0
1263,DE_Battery,2030,8,15,15,0.0
1264,DE_Battery,2030,8,16,16,0.0
1265,DE_Battery,2030,8,17,17,0.0
1266,DE_Battery,2030,8,18,18,0.0
1267,DE_Battery,2030,8,19,19,0.0
1268,DE_Battery,2030,8,20,20,0.0
1269,DE_Battery,2030,8,21,21,0.0
1270,DE_Battery,2030,8,22,22,0.0
1271,DE_Battery,2030,8,23,23,0.0
1272,DE_Battery,2030,8,24,24,0.0
1273,DE_Battery,2030,9,1,1,0.0
1274,DE_Battery,2030,9,2,2,0.0
1275,DE_Battery,2030,9,3,3,0.0
1276,DE_Battery,2030,9,4,4,0.0
1277,DE_Battery,2030,9,5,5,0.0
1278,DE_Battery,2030,9,6,6,0.0
1279,DE_Battery,2030,9,7,7,0.0
1280,DE_Battery,2030,9,8,8,0.0
1281,DE_Battery,2030,9,9,9,0.0
1282,DE_Battery,2030,9,10,10,0.0
1283,DE_Battery,2030,9,11,11,0.0
1284,DE_Battery,2030,9,12,12,0.0
1285,DE_Battery,2030,9,13,13,0.0
1286,DE_Battery,2030,9,14,14,0.0
1287,DE_Battery,2030,9,15,15,0.0
1288,DE_Battery,2030,9,16,16,0.0
1289,DE_Battery,2030,9,17,17,0.0
1290,DE_Battery,2030,9,18,18,0.0
1291,DE_Battery,2030,9,19,19,0.0
1292,DE_Battery,2030,9,20,20,0.0
1293,DE_Battery,2030,9,21,21,0.0
1294,DE_Battery,2030,9,22,22,0.0
1295,DE_Battery,2030,9,23,23,0.0
1296,DE_Battery,2030,9,24,24,0.0
1297,DE_Battery,2030,10,1,1,-0.3519000000000001
1298,DE_Battery,2030,10,2,2,-0.3519000000000001
1299,DE_Battery,2030,10,3,3,0.0
1300,DE_Battery,2030,10,4,4,0.0
1301,DE_Battery,2030,10,5,5,0.0
1302,DE_Battery,2030,10,6,6,0.0
1303,DE_Battery,2030,10,7,7,0.0
1304,DE_Battery,2030,10,8,8,0.0
1305,DE_Battery,2030,10,9,9,0.0
1306,DE_Battery,2030,10,10,10,0.0
1307,DE_Battery,2030,10,11,11,0.0
1308,DE_Battery,2030,10,12,12,0.0
1309,DE_Battery,2030,10,13,13,0.0
1310,DE_Battery,2030,10,14,14,0.0
1311,DE_Battery,2030,10,15,15,0.0
1312,DE_Battery,2030,10,16,16,0.0
1313,DE_Battery,2030,10,17,17,0.0
1314,DE_Battery,2030,10,18,18,0.0
1315,DE_Battery,2030,10,19,19,0.0
1316,DE_Battery,2030,10,20,20,0.0
1317,DE_Battery,2030,10,21,21,0.0
1318,DE_Battery,2030,10,22,22,0.0
1319,DE_Battery,2030,10,23,23,0.0
1320,DE_Battery,2030,10,24,24,0.0
1321,DK_Battery,2030,1,1,1,0.0
1322,DK_Battery,2030,1,2,2,0.0
1323,DK_Battery,2030,1,3,3,0.0
1324,DK_Battery,2030,1,4,4,0.0
1325,DK_Battery,2030,1,5,5,0.0
1326,DK_Battery,2030,1,6,6,0.0
1327,DK_Battery,2030,1,7,7,0.0
1328,DK_Battery,2030,1,8,8,0.0
1329,DK_Battery,2030,1,9,9,0.0
1330,DK_Battery,2030,1,10,10,0.0
1331,DK_Battery,2030,1,11,11,0.0
1332,DK_Battery,2030,1,12,12,0.0
1333,DK_Battery,2030,1,13,13,0.0
1334,DK_Battery,2030,1,14,14,0.0
1335,DK_Battery,2030,1,15,15,0.0
1336,DK_Battery,2030,1,16,16,0.0
1337,DK_Battery,2030,1,17,17,0.0
1338,DK_Battery,2030,1,18,18,0.0
1339,DK_Battery,2030,1,19,19,0.0
1340,DK_Battery,2030,1,20,20,0.0
1341,DK_Battery,2030,1,21,21,0.0
1342,DK_Battery,2030,1,22,22,0.0
1343,DK_Battery,2030,1,23,23,0.0
1344,DK_Battery,2030,1,24,24,0.0
1345,DK_Battery,2030,2,1,1,0.0
1346,DK_Battery,2030,2,2,2,0.0
1347,DK_Battery,2030,2,3,3,0.0
1348,DK_Battery,2030,2,4,4,0.0
1349,DK_Battery,2030,2,5,5,0.0
1350,DK_Battery,2030,2,6,6,0.0
1351,DK_Battery,2030,2,7,7,0.0
1352,DK_Battery,2030,2,8,8,0.0
1353,DK_Battery,2030,2,9,9,0.0
1354,DK_Battery,2030,2,10,10,0.0
1355,DK_Battery,2030,2,11,11,0.0
1356,DK_Battery,2030,2,12,12,0.0
1357,DK_Battery,2030,2,13,13,0.0
1358,DK_Battery,2030,2,14,14,0.0
1359,DK_Battery,2030,2,15,15,0.0
1360,DK_Battery,2030,2,16,16,0.0
1361,DK_Battery,2030,2,17,17,0.0
1362,DK_Battery,2030,2,18,18,0.0
1363,DK_Battery,2030,2,19,19,0.0
1364,DK_Battery,2030,2,20,20,0.0
1365,DK_Battery,2030,2,21,21,0.0
1366,DK_Battery,2030,2,22,22,0.0
1367,DK_Battery,2030,2,23,23,0.0
1368,DK_Battery,2030,2,24,24,0.0
1369,DK_Battery,2030,3,1,1,0.0
1370,DK_Battery,2030,3,2,2,0.0
1371,DK_Battery,2030,3,3,3,0.0
1372,DK_Battery,2030,3,4,4,0.0
1373,DK_Battery,2030,3,5,5,0.0
1374,DK_Battery,2030,3,6,6,0.0
1375,DK_Battery,2030,3,7,7,0.0
1376,DK_Battery,2030,3,8,8,0.0
1377,DK_Battery,2030,3,9,9,0.0
1378,DK_Battery,2030,3,10,10,0.0
1379,DK_Battery,2030,3,11,11,0.0
1380,DK_Battery,2030,3,12,12,0.0
1381,DK_Battery,2030,3,13,13,0.0
1382,DK_Battery,2030,3,14,14,0.0
1383,DK_Battery,2030,3,15,15,0.0
1384,DK_Battery,2030,3,16,16,0.0
1385,DK_Battery,2030,3,17,17,0.0
1386,DK_Battery,2030,3,18,18,0.0
1387,DK_Battery,2030,3,19,19,0.0
1388,DK_Battery,2030,3,20,20,0.0
1389,DK_Battery,2030,3,21,21,0.0
1390,DK_Battery,2030,3,22,22,0.0
1391,DK_Battery,2030,3,23,23,0.0
1392,DK_Battery,2030,3,24,24,0.0
1393,DK_Battery,2030,4,1,1,0.0
1394,DK_Battery,2030,4,2,2,0.0
1395,DK_Battery,2030,4,3,3,0.0
1396,DK_Battery,2030,4,4,4,0.0
1397,DK_Battery,2030,4,5,5,0.0
1398,DK_Battery,2030,4,6,6,0.0
1399,DK_Battery,2030,4,7,7,0.0
1400,DK_Battery,2030,4,8,8,0.0
1401,DK_Battery,2030,4,9,9,0.0
1402,DK_Battery,2030,4,10,10,0.0
1403,DK_Battery,2030,4,11,11,0.0
1404,DK_Battery,2030,4,12,12,0.0
1405,DK_Battery,2030,4,13,13,0.0
1406,DK_Battery,2030,4,14,14,0.0
1407,DK_Battery,2030,4,15,15,0.0
1408,DK_Battery,2030,4,16,16,0.0
1409,DK_Battery,2030,4,17,17,0.0
1410,DK_Battery,2030,4,18,18,0.0
1411,DK_Battery,2030,4,19,19,0.0
1412,DK_Battery,2030,4,20,20,0.0
1413,DK_Battery,2030,4,21,21,0.0
1414,DK_Battery,2030,4,22,22,0.0
1415,DK_Battery,2030,4,23,23,0.0
1416,DK_Battery,2030,4,24,24,0.0
1417,DK_Battery,2030,5,1,1,0.0
1418,DK_Battery,2030,5,2,2,0.0
1419,DK_Battery,2030,5,3,3,0.0
1420,DK_Battery,2030,5,4,4,0.0
1421,DK_Battery,2030,5,5,5,0.0
1422,DK_Battery,2030,5,6,6,0.0
1423,DK_Battery,2030,5,7,7,0.0
1424,DK_Battery,2030,5,8,8,0.0
1425,DK_Battery,2030,5,9,9,0.0
1426,DK_Battery,2030,5,10,10,0.0
1427,DK_Battery,2030,5,11,11,0.0
1428,DK_Battery,2030,5,12,12,0.0
1429,DK_Battery,2030,5,13,13,0.0
1430,DK_Battery,2030,5,14,14,0.0
1431,DK_Battery,2030,5,15,15,0.0
1432,DK_Battery,2030,5,16,16,0.0
1433,DK_Battery,2030,5,17,17,0.0
1434,DK_Battery,2030,5,18,18,0.0
1435,DK_Battery,2030,5,19,19,0.0
1436,DK_Battery,2030,5,20,20,0.0
1437,DK_Battery,2030,5,21,21,0.0
1438,DK_Battery,2030,5,22,22,0.0
1439,DK_Battery,2030,5,23,23,0.0
1440,DK_Battery,2030,5,24,24,0.0
1441,DK_Battery,2030,6,1,1,0.0
1442,DK_Battery,2030,6,2,2,0.0
1443,DK_Battery,2030,6,3,3,0.0
1444,DK_Battery,2030,6,4,4,0.0
1445,DK_Battery,2030,6,5,5,0.0
1446,DK_Battery,2030,6,6,6,0.0
1447,DK_Battery,2030,6,7,7,0.0
1448,DK_Battery,2030,6,8,8,0.0
1449,DK_Battery,2030,6,9,9,0.0
1450,DK_Battery,2030,6,10,10,0.0
1451,DK_Battery,2030,6,11,11,0.0
1452,DK_Battery,2030,6,12,12,0.0
1453,DK_Battery,2030,6,13,13,0.0
1454,DK_Battery,2030,6,14,14,0.0
1455,DK_Battery,2030,6,15,15,0.0
1456,DK_Battery,2030,6,16,16,0.0
1457,DK_Battery,2030,6,17,17,0.0
1458,DK_Battery,2030,6,18,18,0.0
1459,DK_Battery,2030,6,19,19,0.0
1460,DK_Battery,2030,6,20,20,0.0
1461,DK_Battery,2030,6,21,21,0.0
1462,DK_Battery,2030,6,22,22,0.0
1463,DK_Battery,2030,6,23,23,0.0
1464,DK_Battery,2030,6,24,24,0.0
1465,DK_Battery,2030,7,1,1,0.0
1466,DK_Battery,2030,7,2,2,0.0
1467,DK_Battery,2030,7,3,3,0.0
1468,DK_Battery,2030,7,4,4,0.0
1469,DK_Battery,2030,7,5,5,0.0
1470,DK_Battery,2030,7,6,6,0.0
1471,DK_Battery,2030,7,7,7,0.0
1472,DK_Battery,2030,7,8,8,0.0
1473,DK_Battery,2030,7,9,9,0.0
1474,DK_Battery,2030,7,10,10,0.0
1475,DK_Battery,2030,7,11,11,0.0
1476,DK_Battery,2030,7,12,12,-0.5661
1477,DK_Battery,2030,7,13,13,0.0
1478,DK_Battery,2030,7,14,14,0.0
1479,DK_Battery,2030,7,15,15,0.0
1480,DK_Battery,2030,7,16,16,0.0
1481,DK_Battery,2030,7,17,17,0.0
1482,DK_Battery,2030,7,18,18,-0.6548999999999998
1483,DK_Battery,2030,7,19,19,0.0
1484,DK_Battery,2030,7,20,20,0.0
1485,DK_Battery,2030,7,21,21,0.0
1486,DK_Battery,2030,7,22,22,0.0
1487,DK_Battery,2030,7,23,23,0.0
1488,DK_Battery,2030,7,24,24,0.0
1489,DK_Battery,2030,8,1,1,0.0
1490,DK_Battery,2030,8,2,2,0.0
1491,DK_Battery,2030,8,3,3,0.0
1492,DK_Battery,2030,8,4,4,0.0
1493,DK_Battery,2030,8,5,5,0.0
1494,DK_Battery,2030,8,6,6,0.0
1495,DK_Battery,2030,8,7,7,0.0
1496,DK_Battery,2030,8,8,8,0.0
1497,DK_Battery,2030,8,9,9,0.0
1498,DK_Battery,2030,8,10,10,0.0
1499,DK_Battery,2030,8,11,11,0.0
1500,DK_Battery,2030,8,12,12,0.0
1501,DK_Battery,2030,8,13,13,0.0
1502,DK_Battery,2030,8,14,14,0.0
1503,DK_Battery,2030,8,15,15,0.0
1504,DK_Battery,2030,8,16,16,0.0
1505,DK_Battery,2030,8,17,17,0.0
1506,DK_Battery,2030,8,18,18,0.0
1507,DK_Battery,2030,8,19,19,0.0
1508,DK_Battery,2030,8,20,20,0.0
1509,DK_Battery,2030,8,21,21,0.0
1510,DK_Battery,2030,8,22,22,0.0
1511,DK_Battery,2030,8,23,23,0.0
1512,DK_Battery,2030,8,24,24,0.0
1513,DK_Battery,2030,9,1,1,0.0
1514,DK_Battery,2030,9,2,2,0.0
1515,DK_Battery,2030,9,3,3,0.0
1516,DK_Battery,2030,9,4,4,0.0
1517,DK_Battery,2030,9,5,5,0.0
1518,DK_Battery,2030,9,6,6,0.0
1519,DK_Battery,2030,9,7,7,0.0
1520,DK_Battery,2030,9,8,8,0.0
1521,DK_Battery,2030,9,9,9,0.0
1522,DK_Battery,2030,9,10,10,0.0
1523,DK_Battery,2030,9,11,11,0.0
1524,DK_Battery,2030,9,12,12,0.0
1525,DK_Battery,2030,9,13,13,0.0
1526,DK_Battery,2030,9,14,14,0.0
1527,DK_Battery,2030,9,15,15,0.0
1528,DK_Battery,2030,9,16,16,0.0
1529,DK_Battery,2030,9,17,17,0.0
1530,DK_Battery,2030,9,18,18,0.0
1531,DK_Battery,2030,9,19,19,0.0
1532,DK_Battery,2030,9,20,20,0.0
1533,DK_Battery,2030,9,21,21,0.0
1534,DK_Battery,2030,9,22,22,0.0
1535,DK_Battery,2030,9,23,23,0.0
1536,DK_Battery,2030,9,24,24,0.0
1537,DK_Battery,2030,10,1,1,0.0
1538,DK_Battery,2030,10,2,2,0.0
1539,DK_Battery,2030,10,3,3,0.0
1540,DK_Battery,2030,10,4,4,0.0
1541,DK_Battery,2030,10,5,5,0.0
1542,DK_Battery,2030,10,6,6,0.0
1543,DK_Battery,2030,10,7,7,0.0
1544,DK_Battery,2030,10,8,8,0.0
1545,DK_Battery,2030,10,9,9,0.0
1546,DK_Battery,2030,10,10,10,0.0
1547,DK_Battery,2030,10,11,11,0.0
1548,DK_Battery,2030,10,12,12,0.0
1549,DK_Battery,2030,10,13,13,0.0
1550,DK_Battery,2030,10,14,14,0.0
1551,DK_Battery,2030,10,15,15,0.0
1552,DK_Battery,2030,10,16,16,0.0
1553,DK_Battery,2030,10,17,17,-0.2544000000000022
1554,DK_Battery,2030,10,18,18,0.0
1555,DK_Battery,2030,10,19,19,0.0
1556,DK_Battery,2030,10,20,20,0.0
1557,DK_Battery,2030,10,21,21,0.0
1558,DK_Battery,2030,10,22,22,0.0
1559,DK_Battery,2030,10,23,23,0.0
1560,DK_Battery,2030,10,24,24,0.0
1561,EE_Battery,2030,1,1,3,0.0
1562,EE_Battery,2030,1,4,6,0.0
1563,EE_Battery,2030,1,7,9,0.0
1564,EE_Battery,2030,1,10,12,0.0
1565,EE_Battery,2030,1,13,15,0.0
1566,EE_Battery,2030,1,16,18,0.0
1567,EE_Battery,2030,1,19,21,0.0
1568,EE_Battery,2030,1,22,24,0.0
1569,EE_Battery,2030,2,1,3,0.0
1570,EE_Battery,2030,2,4,6,0.0
1571,EE_Battery,2030,2,7,9,0.0
1572,EE_Battery,2030,2,10,12,0.0
1573,EE_Battery,2030,2,13,15,0.0
1574,EE_Battery,2030,2,16,18,0.0
1575,EE_Battery,2030,2,19,21,0.0
1576,EE_Battery,2030,2,22,24,0.0
1577,EE_Battery,2030,3,1,3,0.0
1578,EE_Battery,2030,3,4,6,0.0
1579,EE_Battery,2030,3,7,9,0.0
1580,EE_Battery,2030,3,10,12,0.0
1581,EE_Battery,2030,3,13,15,0.0
1582,EE_Battery,2030,3,16,18,0.0
1583,EE_Battery,2030,3,19,21,0.0
1584,EE_Battery,2030,3,22,24,0.0
1585,EE_Battery,2030,4,1,3,0.0
1586,EE_Battery,2030,4,4,6,0.0
1587,EE_Battery,2030,4,7,9,0.0
1588,EE_Battery,2030,4,10,12,0.0
1589,EE_Battery,2030,4,13,15,0.0
1590,EE_Battery,2030,4,16,18,0.0
1591,EE_Battery,2030,4,19,21,0.0
1592,EE_Battery,2030,4,22,24,0.0
1593,EE_Battery,2030,5,1,3,0.0
1594,EE_Battery,2030,5,4,6,0.0
1595,EE_Battery,2030,5,7,9,0.0
1596,EE_Battery,2030,5,10,12,0.0
1597,EE_Battery,2030,5,13,15,0.0
1598,EE_Battery,2030,5,16,18,0.0
1599,EE_Battery,2030,5,19,21,0.0
1600,EE_Battery,2030,5,22,24,0.0
1601,EE_Battery,2030,6,1,3,0.0
1602,EE_Battery,2030,6,4,6,0.0
1603,EE_Battery,2030,6,7,9,0.0
1604,EE_Battery,2030,6,10,12,0.0
1605,EE_Battery,2030,6,13,15,0.0
1606,EE_Battery,2030,6,16,18,0.0
1607,EE_Battery,2030,6,19,21,0.0
1608,EE_Battery,2030,6,22,24,0.0
1609,EE_Battery,2030,7,1,3,0.0
1610,EE_Battery,2030,7,4,6,0.0
1611,EE_Battery,2030,7,7,9,0.0
1612,EE_Battery,2030,7,10,12,0.0
1613,EE_Battery,2030,7,13,15,0.0
1614,EE_Battery,2030,7,16,18,0.0
1615,EE_Battery,2030,7,19,21,0.0
1616,EE_Battery,2030,7,22,24,0.0
1617,EE_Battery,2030,8,1,3,0.0
1618,EE_Battery,2030,8,4,6,0.0
1619,EE_Battery,2030,8,7,9,0.0
1620,EE_Battery,2030,8,10,12,0.0
1621,EE_Battery,2030,8,13,15,0.0
1622,EE_Battery,2030,8,16,18,0.0
1623,EE_Battery,2030,8,19,21,0.0
1624,EE_Battery,2030,8,22,24,0.0
1625,EE_Battery,2030,9,1,3,0.0
1626,EE_Battery,2030,9,4,6,0.0
1627,EE_Battery,2030,9,7,9,0.0
1628,EE_Battery,2030,9,10,12,0.0
1629,EE_Battery,2030,9,13,15,0.0
1630,EE_Battery,2030,9,16,18,0.0
1631,EE_Battery,2030,9,19,21,0.0
1632,EE_Battery,2030,9,22,24,0.0
1633,EE_Battery,2030,10,1,3,0.0
1634,EE_Battery,2030,10,4,6,0.0
1635,EE_Battery,2030,10,7,9,0.0
1636,EE_Battery,2030,10,10,12,0.0
1637,EE_Battery,2030,10,13,15,0.0
1638,EE_Battery,2030,10,16,18,0.0
1639,EE_Battery,2030,10,19,21,0.0
1640,EE_Battery,2030,10,22,24,0.0
1641,ES_Battery,2030,1,1,2,0.0
1642,ES_Battery,2030,1,3,4,0.0
1643,ES_Battery,2030,1,5,6,0.0
1644,ES_Battery,2030,1,7,8,0.0
1645,ES_Battery,2030,1,9,10,0.0
1646,ES_Battery,2030,1,11,12,0.0
1647,ES_Battery,2030,1,13,14,0.0
1648,ES_Battery,2030,1,15,16,0.0
1649,ES_Battery,2030,1,17,18,0.0
1650,ES_Battery,2030,1,19,20,0.0
1651,ES_Battery,2030,1,21,22,0.0
1652,ES_Battery,2030,1,23,24,0.0
1653,ES_Battery,2030,2,1,2,0.0
1654,ES_Battery,2030,2,3,4,0.0
1655,ES_Battery,2030,2,5,6,0.0
1656,ES_Battery,2030,2,7,8,0.0
1657,ES_Battery,2030,2,9,10,0.0
1658,ES_Battery,2030,2,11,12,0.0
1659,ES_Battery,2030,2,13,14,0.0
1660,ES_Battery,2030,2,15,16,0.0
1661,ES_Battery,2030,2,17,18,0.0
1662,ES_Battery,2030,2,19,20,0.0
1663,ES_Battery,2030,2,21,22,0.0
1664,ES_Battery,2030,2,23,24,0.0
1665,ES_Battery,2030,3,1,2,0.0
1666,ES_Battery,2030,3,3,4,0.0
1667,ES_Battery,2030,3,5,6,0.0
1668,ES_Battery,2030,3,7,8,0.0
1669,ES_Battery,2030,3,9,10,0.0
1670,ES_Battery,2030,3,11,12,0.0
1671,ES_Battery,2030,3,13,14,0.0
1672,ES_Battery,2030,3,15,16,-0.7118181818181818
1673,ES_Battery,2030,3,17,18,0.0
1674,ES_Battery,2030,3,19,20,0.0
1675,ES_Battery,2030,3,21,22,0.0
1676,ES_Battery,2030,3,23,24,0.0
1677,ES_Battery,2030,4,1,2,0.0
1678,ES_Battery,2030,4,3,4,0.0
1679,ES_Battery,2030,4,5,6,0.0
1680,ES_Battery,2030,4,7,8,0.0
1681,ES_Battery,2030,4,9,10,0.0
1682,ES_Battery,2030,4,11,12,0.0
1683,ES_Battery,2030,4,13,14,0.0
1684,ES_Battery,2030,4,15,16,0.0
1685,ES_Battery,2030,4,17,18,0.0
1686,ES_Battery,2030,4,19,20,0.0
1687,ES_Battery,2030,4,21,22,0.0
1688,ES_Battery,2030,4,23,24,0.0
1689,ES_Battery,2030,5,1,2,0.0
1690,ES_Battery,2030,5,3,4,0.0
1691,ES_Battery,2030,5,5,6,0.0
1692,ES_Battery,2030,5,7,8,0.0
1693,ES_Battery,2030,5,9,10,0.0
1694,ES_Battery,2030,5,11,12,0.0
1695,ES_Battery,2030,5,13,14,0.0
1696,ES_Battery,2030,5,15,16,0.0
1697,ES_Battery,2030,5,17,18,0.0
1698,ES_Battery,2030,5,19,20,0.0
1699,ES_Battery,2030,5,21,22,0.0
1700,ES_Battery,2030,5,23,24,0.0
1701,ES_Battery,2030,6,1,2,0.0
1702,ES_Battery,2030,6,3,4,0.0
1703,ES_Battery,2030,6,5,6,0.0
1704,ES_Battery,2030,6,7,8,0.0
1705,ES_Battery,2030,6,9,10,0.0
1706,ES_Battery,2030,6,11,12,0.0
1707,ES_Battery,2030,6,13,14,0.0
1708,ES_Battery,2030,6,15,16,0.0
1709,ES_Battery,2030,6,17,18,0.0
1710,ES_Battery,2030,6,19,20,0.0
1711,ES_Battery,2030,6,21,22,0.0
1712,ES_Battery,2030,6,23,24,0.0
1713,ES_Battery,2030,7,1,2,0.0
1714,ES_Battery,2030,7,3,4,0.0
1715,ES_Battery,2030,7,5,6,0.0
1716,ES_Battery,2030,7,7,8,0.0
1717,ES_Battery,2030,7,9,10,0.0
1718,ES_Battery,2030,7,11,12,0.0
1719,ES_Battery,2030,7,13,14,0.0
1720,ES_Battery,2030,7,15,16,-1.3098
1721,ES_Battery,2030,7,17,18,0.0
1722,ES_Battery,2030,7,19,20,0.0
1723,ES_Battery,2030,7,21,22,0.0
1724,ES_Battery,2030,7,23,24,0.0
1725,ES_Battery,2030,8,1,2,0.0
1726,ES_Battery,2030,8,3,4,0.0
1727,ES_Battery,2030,8,5,6,0.0
1728,ES_Battery,2030,8,7,8,0.0
1729,ES_Battery,2030,8,9,10,0.0
1730,ES_Battery,2030,8,11,12,0.0
1731,ES_Battery,2030,8,13,14,0.0
1732,ES_Battery,2030,8,15,16,0.0
1733,ES_Battery,2030,8,17,18,0.0
1734,ES_Battery,2030,8,19,20,0.0
1735,ES_Battery,2030,8,21,22,0.0
1736,ES_Battery,2030,8,23,24,0.0
1737,ES_Battery,2030,9,1,2,0.0
1738,ES_Battery,2030,9,3,4,0.0
1739,ES_Battery,2030,9,5,6,0.0
1740,ES_Battery,2030,9,7,8,0.0
1741,ES_Battery,2030,9,9,10,0.0
1742,ES_Battery,2030,9,11,12,0.0
1743,ES_Battery,2030,9,13,14,0.0
1744,ES_Battery,2030,9,15,16,0.0
1745,ES_Battery,2030,9,17,18,0.0
1746,ES_Battery,2030,9,19,20,0.0
1747,ES_Battery,2030,9,21,22,0.0
1748,ES_Battery,2030,9,23,24,0.0
1749,ES_Battery,2030,10,1,2,0.0
1750,ES_Battery,2030,10,3,4,0.0
1751,ES_Battery,2030,10,5,6,0.0
1752,ES_Battery,2030,10,7,8,0.0
1753,ES_Battery,2030,10,9,10,0.0
1754,ES_Battery,2030,10,11,12,0.0
1755,ES_Battery,2030,10,13,14,0.0
1756,ES_Battery,2030,10,15,16,0.0
1757,ES_Battery,2030,10,17,18,0.0
1758,ES_Battery,2030,10,19,20,0.0
1759,ES_Battery,2030,10,21,22,0.0
1760,ES_Battery,2030,10,23,24,0.0
1761,FI_Battery,2030,1,1,2,0.0
1762,FI_Battery,2030,1,3,4,0.0
1763,FI_Battery,2030,1,5,6,0.0
1764,FI_Battery,2030,1,7,8,0.0
1765,FI_Battery,2030,1,9,10,0.0
1766,FI_Battery,2030,1,11,12,0.0
1767,FI_Battery,2030,1,13,14,0.0
1768,FI_Battery,2030,1,15,16,-7.4714312251567785
1769,FI_Battery,2030,1,17,18,0.0
1770,FI_Battery,2030,1,19,20,0.0
1771,FI_Battery,2030,1,21,22,-0.977134480509557
1772,FI_Battery,2030,1,23,24,0.0
1773,FI_Battery,2030,2,1,2,0.0
1774,FI_Battery,2030,2,3,4,0.0
1775,FI_Battery,2030,2,5,6,0.0
1776,FI_Battery,2030,2,7,8,0.0
1777,FI_Battery,2030,2,9,10,0.0
1778,FI_Battery,2030,2,11,12,0.0
1779,FI_Battery,2030,2,13,14,0.0
1780,FI_Battery,2030,2,15,16,0.0
1781,FI_Battery,2030,2,17,18,0.0
1782,FI_Battery,2030,2,19,20,0.0
1783,FI_Battery,2030,2,21,22,0.0
1784,FI_Battery,2030,2,23,24,0.0
1785,FI_Battery,2030,3,1,2,0.0
1786,FI_Battery,2030,3,3,4,0.0
1787,FI_Battery,2030,3,5,6,0.0
1788,FI_Battery,2030,3,7,8,0.0
1789,FI_Battery,2030,3,9,10,0.0
1790,FI_Battery,2030,3,11,12,0.0
1791,FI_Battery,2030,3,13,14,0.0
1792,FI_Battery,2030,3,15,16,0.0
1793,FI_Battery,2030,3,17,18,0.0
1794,FI_Battery,2030,3,19,20,0.0
1795,FI_Battery,2030,3,21,22,0.0
1796,FI_Battery,2030,3,23,24,0.0
1797,FI_Battery,2030,4,1,2,0.0
1798,FI_Battery,2030,4,3,4,0.0
1799,FI_Battery,2030,4,5,6,0.0
1800,FI_Battery,2030,4,7,8,0.0
1801,FI_Battery,2030,4,9,10,0.0
1802,FI_Battery,2030,4,11,12,0.0
1803,FI_Battery,2030,4,13,14,0.0
1804,FI_Battery,2030,4,15,16,0.0
1805,FI_Battery,2030,4,17,18,0.0
1806,FI_Battery,2030,4,19,20,0.0
1807,FI_Battery,2030,4,21,22,0.0
1808,FI_Battery,2030,4,23,24,0.0
1809,FI_Battery,2030,5,1,2,0.0
1810,FI_Battery,2030,5,3,4,0.0
1811,FI_Battery,2030,5,5,6,0.0
1812,FI_Battery,2030,5,7,8,0.0
1813,FI_Battery,2030,5,9,10,0.0
1814,FI_Battery,2030,5,11,12,0.0
1815,FI_Battery,2030,5,13,14,0.0
1816,FI_Battery,2030,5,15,16,0.0
1817,FI_Battery,2030,5,17,18,0.0
1818,FI_Battery,2030,5,19,20,0.0
1819,FI_Battery,2030,5,21,22,0.0
1820,FI_Battery,2030,5,23,24,0.0
1821,FI_Battery,2030,6,1,2,0.0
1822,FI_Battery,2030,6,3,4,0.0
1823,FI_Battery,2030,6,5,6,0.0
1824,FI_Battery,2030,6,7,8,0.0
1825,FI_Battery,2030,6,9,10,0.0
1826,FI_Battery,2030,6,11,12,0.0
1827,FI_Battery,2030,6,13,14,0.0
1828,FI_Battery,2030,6,15,16,0.0
1829,FI_Battery,2030,6,17,18,0.0
1830,FI_Battery,2030,6,19,20,0.0
1831,FI_Battery,2030,6,21,22,0.0
1832,FI_Battery,2030,6,23,24,0.0
1833,FI_Battery,2030,7,1,2,0.0
1834,FI_Battery,2030,7,3,4,0.0
1835,FI_Battery,2030,7,5,6,0.0
1836,FI_Battery,2030,7,7,8,0.0
1837,FI_Battery,2030,7,9,10,0.0
1838,FI_Battery,2030,7,11,12,0.0
1839,FI_Battery,2030,7,13,14,0.0
1840,FI_Battery,2030,7,15,16,0.0
1841,FI_Battery,2030,7,17,18,0.0
1842,FI_Battery,2030,7,19,20,0.0
1843,FI_Battery,2030,7,21,22,0.0
1844,FI_Battery,2030,7,23,24,0.0
