id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
224,DE_Solar,DE_Balance,2030,1,1.0,1.0,8,8,6505.593934747582
225,DE_Solar,DE_Balance,2030,1,1.0,1.0,9,9,12639.782249639997
226,DE_Solar,DE_Balance,2030,1,1.0,1.0,10,10,18370.381081910604
227,DE_Solar,DE_Balance,2030,1,1.0,1.0,11,11,22770.495910177466
228,DE_Solar,DE_Balance,2030,1,1.0,1.0,12,12,25187.113190785578
229,DE_Solar,DE_Balance,2030,1,1.0,1.0,13,13,25847.367290961618
230,DE_Solar,DE_Balance,2030,1,1.0,1.0,14,14,25170.867719329584
231,DE_Solar,DE_Balance,2030,1,1.0,1.0,15,15,23101.0665179726
232,DE_Solar,DE_Balance,2030,1,1.0,1.0,16,16,19671.357010534983
233,DE_Solar,DE_Balance,2030,1,1.0,1.0,17,17,15233.358782750598
234,DE_Solar,DE_Balance,2030,1,1.0,1.0,18,18,9995.753910075286
235,DE_Solar,DE_Balance,2030,1,1.0,1.0,19,19,4601.50389160777
236,DE_Solar,DE_Balance,2030,1,1.0,1.0,20,20,1071.5547688719616
237,DE_Solar,DE_Balance,2030,1,1.0,1.0,21,21,40.08272806901683
238,DE_Solar,DE_Balance,2030,1,1.0,1.0,22,22,0.0
239,DE_Solar,DE_Balance,2030,1,1.0,1.0,23,23,0.0
240,DE_Solar,DE_Balance,2030,1,1.0,1.0,24,24,0.0
241,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,1,1,27343.531651261004
242,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,2,2,26212.957674610003
243,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,3,3,24947.956381726002
244,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,4,4,23964.982497049994
245,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,5,5,23151.800241339
246,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,6,6,22729.846472151006
247,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,7,7,22144.290398551988
248,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,8,8,19759.732376481996
249,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,9,9,16025.380066807997
250,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,10,10,14046.425146515998
251,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,11,11,14578.686079936999
252,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,12,12,12342.765943675993
253,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,13,13,14292.663140629998
254,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,14,14,16094.013109026993
255,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,15,15,17580.39754571799
256,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,16,16,18536.769480824
257,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,17,17,19695.001261984995
258,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,18,18,20714.775105198994
259,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,19,19,21892.080150374
260,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,20,20,24743.332782153997
261,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,21,21,28879.631258386995
262,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,22,22,32008.538494666995
263,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,23,23,33628.41697683299
264,DE_Wind_Onshore,DE_Balance,2030,1,1.0,1.0,24,24,33729.564616684984
265,DE_Coal,DE_Balance,2030,1,1.0,1.0,1,1,12548.925522508323
266,DE_Coal,DE_Balance,2030,1,1.0,1.0,2,2,11125.954655517437
267,DE_Coal,DE_Balance,2030,1,1.0,1.0,3,3,15728.945502849083
268,DE_Coal,DE_Balance,2030,1,1.0,1.0,4,4,18310.05900809421
269,DE_Coal,DE_Balance,2030,1,1.0,1.0,5,5,18952.0
270,DE_Coal,DE_Balance,2030,1,1.0,1.0,6,6,18952.0
271,DE_Coal,DE_Balance,2030,1,1.0,1.0,7,7,18952.0
272,DE_Coal,DE_Balance,2030,1,1.0,1.0,8,8,18952.0
273,DE_Coal,DE_Balance,2030,1,1.0,1.0,9,9,18952.0
274,DE_Coal,DE_Balance,2030,1,1.0,1.0,10,10,18951.999999999993
275,DE_Coal,DE_Balance,2030,1,1.0,1.0,11,11,18952.0
276,DE_Coal,DE_Balance,2030,1,1.0,1.0,12,12,18952.0
277,DE_Coal,DE_Balance,2030,1,1.0,1.0,13,13,18952.0
278,DE_Coal,DE_Balance,2030,1,1.0,1.0,14,14,18952.0
279,DE_Coal,DE_Balance,2030,1,1.0,1.0,15,15,18952.0
280,DE_Coal,DE_Balance,2030,1,1.0,1.0,16,16,18713.127796753834
281,DE_Coal,DE_Balance,2030,1,1.0,1.0,17,17,18951.999999999993
