id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
1407,DK_Balance,2030,2,3,3,0.0
1408,DK_Balance,2030,2,4,4,0.0
1409,DK_Balance,2030,2,5,5,0.0
1410,DK_Balance,2030,2,6,6,0.0
1411,DK_Balance,2030,2,7,7,0.0
1412,DK_Balance,2030,2,8,8,0.0
1413,DK_Balance,2030,2,9,9,0.0
1414,DK_Balance,2030,2,10,10,0.5841000000000001
1415,DK_Balance,2030,2,11,11,0.5841000000000001
1416,DK_Balance,2030,2,12,12,0.5841000000000001
1417,DK_Balance,2030,2,13,13,0.5841000000000001
1418,DK_Balance,2030,2,14,14,0.5841000000000001
1419,DK_Balance,2030,2,15,15,0.5841000000000001
1420,DK_Balance,2030,2,16,16,0.5841000000000001
1421,DK_Balance,2030,2,17,17,0.5841000000000001
1422,DK_Balance,2030,2,18,18,0.5841000000000001
1423,DK_Balance,2030,2,19,19,0.5841000000000001
1424,DK_Balance,2030,2,20,20,0.5841000000000001
1425,DK_Balance,2030,2,21,21,0.5841000000000001
1426,DK_Balance,2030,2,22,22,0.0
1427,DK_Balance,2030,2,23,23,0.0
1428,DK_Balance,2030,2,24,24,0.0
1429,DK_Balance,2030,3,1,1,0.0
1430,DK_Balance,2030,3,2,2,0.0
1431,DK_Balance,2030,3,3,3,0.0
1432,DK_Balance,2030,3,4,4,0.0
1433,DK_Balance,2030,3,5,5,0.0
1434,DK_Balance,2030,3,6,6,0.0
1435,DK_Balance,2030,3,7,7,0.0
1436,DK_Balance,2030,3,8,8,0.0
1437,DK_Balance,2030,3,9,9,0.0
1438,DK_Balance,2030,3,10,10,0.0
1439,DK_Balance,2030,3,11,11,0.0
1440,DK_Balance,2030,3,12,12,0.0
1441,DK_Balance,2030,3,13,13,0.0
1442,DK_Balance,2030,3,14,14,0.0
1443,DK_Balance,2030,3,15,15,0.0
1444,DK_Balance,2030,3,16,16,0.0
1445,DK_Balance,2030,3,17,17,0.0
1446,DK_Balance,2030,3,18,18,0.0
1447,DK_Balance,2030,3,19,19,0.0
1448,DK_Balance,2030,3,20,20,0.0
1449,DK_Balance,2030,3,21,21,0.0
1450,DK_Balance,2030,3,22,22,0.0
1451,DK_Balance,2030,3,23,23,0.0
1452,DK_Balance,2030,3,24,24,0.0
1453,DK_Balance,2030,4,1,1,0.0
1454,DK_Balance,2030,4,2,2,0.0
1455,DK_Balance,2030,4,3,3,0.0
1456,DK_Balance,2030,4,4,4,0.0
1457,DK_Balance,2030,4,5,5,0.0
1458,DK_Balance,2030,4,6,6,0.0
1459,DK_Balance,2030,4,7,7,0.4071
1460,DK_Balance,2030,4,8,8,0.4071
1461,DK_Balance,2030,4,9,9,0.4071
1462,DK_Balance,2030,4,10,10,0.4071
1463,DK_Balance,2030,4,11,11,0.4071
1464,DK_Balance,2030,4,12,12,0.4071
1465,DK_Balance,2030,4,13,13,0.4071
1466,DK_Balance,2030,4,14,14,0.4071
1467,DK_Balance,2030,4,15,15,0.4071
1468,DK_Balance,2030,4,16,16,0.4071
1469,DK_Balance,2030,4,17,17,0.4071
1470,DK_Balance,2030,4,18,18,0.4071
1471,DK_Balance,2030,4,19,19,0.0
1472,DK_Balance,2030,4,20,20,0.0
1473,DK_Balance,2030,4,21,21,0.0
1474,DK_Balance,2030,4,22,22,0.0
1475,DK_Balance,2030,4,23,23,0.0
1476,DK_Balance,2030,4,24,24,0.0
1477,DK_Balance,2030,5,1,1,0.0
1478,DK_Balance,2030,5,2,2,0.0
1479,DK_Balance,2030,5,3,3,0.0
1480,DK_Balance,2030,5,4,4,0.0
1481,DK_Balance,2030,5,5,5,0.0
1482,DK_Balance,2030,5,6,6,0.0
1483,DK_Balance,2030,5,7,7,0.0
1484,DK_Balance,2030,5,8,8,0.0
1485,DK_Balance,2030,5,9,9,0.0
1486,DK_Balance,2030,5,10,10,0.0
1487,DK_Balance,2030,5,11,11,0.0
1488,DK_Balance,2030,5,12,12,0.0
1489,DK_Balance,2030,5,13,13,0.0
1490,DK_Balance,2030,5,14,14,0.0
1491,DK_Balance,2030,5,15,15,0.0
1492,DK_Balance,2030,5,16,16,0.0
1493,DK_Balance,2030,5,17,17,0.0
1494,DK_Balance,2030,5,18,18,0.0
1495,DK_Balance,2030,5,19,19,0.0
1496,DK_Balance,2030,5,20,20,0.0
1497,DK_Balance,2030,5,21,21,0.0
1498,DK_Balance,2030,5,22,22,0.0
1499,DK_Balance,2030,5,23,23,0.0
1500,DK_Balance,2030,5,24,24,0.0
1501,DK_Balance,2030,6,1,1,0.3186
1502,DK_Balance,2030,6,2,2,0.3186
1503,DK_Balance,2030,6,3,3,0.3186
1504,DK_Balance,2030,6,4,4,0.3186
1505,DK_Balance,2030,6,5,5,0.3186
1506,DK_Balance,2030,6,6,6,0.3186
1507,DK_Balance,2030,6,7,7,0.3186
1508,DK_Balance,2030,6,8,8,0.3186
1509,DK_Balance,2030,6,9,9,0.3186
1510,DK_Balance,2030,6,10,10,0.3186
1511,DK_Balance,2030,6,11,11,0.3186
1512,DK_Balance,2030,6,12,12,0.3186
1513,DK_Balance,2030,6,13,13,0.3186
1514,DK_Balance,2030,6,14,14,0.3186
1515,DK_Balance,2030,6,15,15,0.3186
1516,DK_Balance,2030,6,16,16,0.3186
1517,DK_Balance,2030,6,17,17,0.3186
1518,DK_Balance,2030,6,18,18,0.3186
1519,DK_Balance,2030,6,19,19,0.3186
1520,DK_Balance,2030,6,20,20,0.3186
1521,DK_Balance,2030,6,21,21,0.3186
1522,DK_Balance,2030,6,22,22,0.3186
1523,DK_Balance,2030,6,23,23,0.3186
1524,DK_Balance,2030,6,24,24,0.3186
1525,DK_Balance,2030,7,1,1,0.0
1526,DK_Balance,2030,7,2,2,0.0
1527,DK_Balance,2030,7,3,3,0.0
1528,DK_Balance,2030,7,4,4,0.0
1529,DK_Balance,2030,7,5,5,0.0
1530,DK_Balance,2030,7,6,6,0.0
1531,DK_Balance,2030,7,7,7,0.0
1532,DK_Balance,2030,7,8,8,0.0
1533,DK_Balance,2030,7,9,9,0.0
1534,DK_Balance,2030,7,10,10,0.0
1535,DK_Balance,2030,7,11,11,0.6549
1536,DK_Balance,2030,7,12,12,0.6549
1537,DK_Balance,2030,7,13,13,1.221
1538,DK_Balance,2030,7,14,14,0.6549
1539,DK_Balance,2030,7,15,15,0.6549
1540,DK_Balance,2030,7,16,16,1.221
1541,DK_Balance,2030,7,17,17,1.8869999999999998
1542,DK_Balance,2030,7,18,18,0.6549
1543,DK_Balance,2030,7,19,19,1.3097999999999999
1544,DK_Balance,2030,7,20,20,1.3097999999999999
1545,DK_Balance,2030,7,21,21,0.6549
1546,DK_Balance,2030,7,22,22,0.6549
1547,DK_Balance,2030,7,23,23,0.0
1548,DK_Balance,2030,7,24,24,0.0
1549,DK_Balance,2030,8,1,1,0.0
1550,DK_Balance,2030,8,2,2,0.0
1551,DK_Balance,2030,8,3,3,0.0
1552,DK_Balance,2030,8,4,4,0.0
1553,DK_Balance,2030,8,5,5,0.0
1554,DK_Balance,2030,8,6,6,0.0
1555,DK_Balance,2030,8,7,7,0.0
1556,DK_Balance,2030,8,8,8,0.0
1557,DK_Balance,2030,8,9,9,0.0
1558,DK_Balance,2030,8,10,10,0.0
1559,DK_Balance,2030,8,11,11,0.0
1560,DK_Balance,2030,8,12,12,0.0
1561,DK_Balance,2030,8,13,13,0.0
1562,DK_Balance,2030,8,14,14,0.0
1563,DK_Balance,2030,8,15,15,0.0
1564,DK_Balance,2030,8,16,16,0.0
1565,DK_Balance,2030,8,17,17,0.0
1566,DK_Balance,2030,8,18,18,0.0
1567,DK_Balance,2030,8,19,19,0.0
1568,DK_Balance,2030,8,20,20,0.0
1569,DK_Balance,2030,8,21,21,0.0
1570,DK_Balance,2030,8,22,22,0.0
1571,DK_Balance,2030,8,23,23,0.0
1572,DK_Balance,2030,8,24,24,0.0
1573,DK_Balance,2030,9,1,1,0.0
1574,DK_Balance,2030,9,2,2,0.0
1575,DK_Balance,2030,9,3,3,0.0
1576,DK_Balance,2030,9,4,4,0.0
1577,DK_Balance,2030,9,5,5,0.0
1578,DK_Balance,2030,9,6,6,0.0
1579,DK_Balance,2030,9,7,7,0.0
1580,DK_Balance,2030,9,8,8,0.0
1581,DK_Balance,2030,9,9,9,0.0
1582,DK_Balance,2030,9,10,10,0.0
1583,DK_Balance,2030,9,11,11,0.0
1584,DK_Balance,2030,9,12,12,0.0
1585,DK_Balance,2030,9,13,13,0.0
1586,DK_Balance,2030,9,14,14,0.0
1587,DK_Balance,2030,9,15,15,0.0
1588,DK_Balance,2030,9,16,16,0.0
1589,DK_Balance,2030,9,17,17,0.0
1590,DK_Balance,2030,9,18,18,0.0
1591,DK_Balance,2030,9,19,19,0.0
1592,DK_Balance,2030,9,20,20,0.0
1593,DK_Balance,2030,9,21,21,0.0
1594,DK_Balance,2030,9,22,22,0.0
1595,DK_Balance,2030,9,23,23,0.0
1596,DK_Balance,2030,9,24,24,0.0
1597,DK_Balance,2030,10,1,1,0.8142
1598,DK_Balance,2030,10,2,2,0.8142
1599,DK_Balance,2030,10,3,3,1.1661000000000001
1600,DK_Balance,2030,10,4,4,1.1661000000000001
1601,DK_Balance,2030,10,5,5,1.518
1602,DK_Balance,2030,10,6,6,1.518
1603,DK_Balance,2030,10,7,7,1.518
1604,DK_Balance,2030,10,8,8,1.518
1605,DK_Balance,2030,10,9,9,1.794
1606,DK_Balance,2030,10,10,10,1.794
1607,DK_Balance,2030,10,11,11,1.794
1608,DK_Balance,2030,10,12,12,2.3459999999999996
1609,DK_Balance,2030,10,13,13,2.3459999999999996
1610,DK_Balance,2030,10,14,14,2.3459999999999996
1611,DK_Balance,2030,10,15,15,2.3459999999999996
1612,DK_Balance,2030,10,16,16,2.3459999999999996
1613,DK_Balance,2030,10,17,17,7.9530885685554455
1614,DK_Balance,2030,10,18,18,16.457188568555445
1615,DK_Balance,2030,10,19,19,2.6161255094345006
1616,DK_Balance,2030,10,20,20,1.8274744905654994
1617,DK_Balance,2030,10,21,21,1.518
1618,DK_Balance,2030,10,22,22,1.5180000000000002
1619,DK_Balance,2030,10,23,23,0.8142
1620,DK_Balance,2030,10,24,24,0.8142
1621,EE_Balance,2030,1,1,2,3.498
1622,EE_Balance,2030,1,3,3,1.7489999999999997
1623,EE_Balance,2030,1,4,4,1.7490000000000006
1624,EE_Balance,2030,1,5,6,3.498
1625,EE_Balance,2030,1,7,8,9.273639587424443
1626,EE_Balance,2030,1,9,9,-1.405123881758107
1627,EE_Balance,2030,1,10,10,2.4698781559798846
1628,EE_Balance,2030,1,11,12,10.641668961019118
1629,EE_Balance,2030,1,13,14,5.2629
1630,EE_Balance,2030,1,15,15,-0.015900000000000247
1631,EE_Balance,2030,1,16,16,-9.664062450313558
1632,EE_Balance,2030,1,17,18,20.205762450313557
1633,EE_Balance,2030,1,19,20,20.205762450313557
1634,EE_Balance,2030,1,21,21,-9.664062450313558
1635,EE_Balance,2030,1,22,22,1.7489999999999997
1636,EE_Balance,2030,1,23,24,3.498
1637,EE_Balance,2030,2,1,2,0.0
1638,EE_Balance,2030,2,3,3,0.0
1639,EE_Balance,2030,2,4,4,0.0
1640,EE_Balance,2030,2,5,6,0.0
1641,EE_Balance,2030,2,7,8,0.0
1642,EE_Balance,2030,2,9,9,0.43807500000000005
1643,EE_Balance,2030,2,10,10,1.3142250000000002
1644,EE_Balance,2030,2,11,12,0.0
1645,EE_Balance,2030,2,13,14,1.1682000000000001
1646,EE_Balance,2030,2,15,15,-1.1682000000000001
1647,EE_Balance,2030,2,16,16,2.3364000000000003
1648,EE_Balance,2030,2,17,18,1.1682000000000001
1649,EE_Balance,2030,2,19,20,0.0
1650,EE_Balance,2030,2,21,21,3.5046000000000004
1651,EE_Balance,2030,2,22,22,0.0
1652,EE_Balance,2030,2,23,24,0.0
1653,EE_Balance,2030,3,1,2,0.0
1654,EE_Balance,2030,3,3,3,0.0
1655,EE_Balance,2030,3,4,4,0.0
1656,EE_Balance,2030,3,5,6,0.0
1657,EE_Balance,2030,3,7,8,0.0
1658,EE_Balance,2030,3,9,9,0.0
1659,EE_Balance,2030,3,10,10,0.0
1660,EE_Balance,2030,3,11,12,0.0
1661,EE_Balance,2030,3,13,14,0.0
1662,EE_Balance,2030,3,15,15,0.0
1663,EE_Balance,2030,3,16,16,0.0
1664,EE_Balance,2030,3,17,18,0.0
1665,EE_Balance,2030,3,19,20,0.0
1666,EE_Balance,2030,3,21,21,0.0
1667,EE_Balance,2030,3,22,22,0.0
1668,EE_Balance,2030,3,23,24,0.0
1669,EE_Balance,2030,4,1,2,0.0
1670,EE_Balance,2030,4,3,3,1.2213
1671,EE_Balance,2030,4,4,4,1.2213
1672,EE_Balance,2030,4,5,6,0.0
1673,EE_Balance,2030,4,7,8,0.8142
1674,EE_Balance,2030,4,9,9,0.4071
1675,EE_Balance,2030,4,10,10,0.4071
1676,EE_Balance,2030,4,11,12,0.8142
1677,EE_Balance,2030,4,13,14,0.8142
1678,EE_Balance,2030,4,15,15,0.4071
1679,EE_Balance,2030,4,16,16,0.4071
1680,EE_Balance,2030,4,17,18,0.8142
1681,EE_Balance,2030,4,19,20,0.0
1682,EE_Balance,2030,4,21,21,1.2213
1683,EE_Balance,2030,4,22,22,1.2213
1684,EE_Balance,2030,4,23,24,0.0
1685,EE_Balance,2030,5,1,2,0.0
1686,EE_Balance,2030,5,3,3,0.0
1687,EE_Balance,2030,5,4,4,0.0
1688,EE_Balance,2030,5,5,6,0.0
1689,EE_Balance,2030,5,7,8,0.0
1690,EE_Balance,2030,5,9,9,0.0
1691,EE_Balance,2030,5,10,10,0.0
1692,EE_Balance,2030,5,11,12,0.0
1693,EE_Balance,2030,5,13,14,0.0
1694,EE_Balance,2030,5,15,15,0.0
1695,EE_Balance,2030,5,16,16,0.0
1696,EE_Balance,2030,5,17,18,0.0
1697,EE_Balance,2030,5,19,20,0.0
1698,EE_Balance,2030,5,21,21,0.0
1699,EE_Balance,2030,5,22,22,0.0
1700,EE_Balance,2030,5,23,24,0.0
1701,EE_Balance,2030,6,1,2,0.6372
1702,EE_Balance,2030,6,3,3,0.3186
1703,EE_Balance,2030,6,4,4,0.3186
1704,EE_Balance,2030,6,5,6,0.6372
1705,EE_Balance,2030,6,7,8,0.6372
1706,EE_Balance,2030,6,9,9,0.3186
1707,EE_Balance,2030,6,10,10,0.3186
1708,EE_Balance,2030,6,11,12,0.6372
1709,EE_Balance,2030,6,13,14,0.6372
1710,EE_Balance,2030,6,15,15,0.3186
1711,EE_Balance,2030,6,16,16,0.3186
1712,EE_Balance,2030,6,17,18,0.6372
1713,EE_Balance,2030,6,19,20,0.6372
1714,EE_Balance,2030,6,21,21,0.3186
1715,EE_Balance,2030,6,22,22,0.3186
1716,EE_Balance,2030,6,23,24,0.6372
1717,EE_Balance,2030,7,1,2,0.0
1718,EE_Balance,2030,7,3,3,1.473525
1719,EE_Balance,2030,7,4,4,0.49117500000000014
1720,EE_Balance,2030,7,5,6,0.0
1721,EE_Balance,2030,7,7,8,0.0
1722,EE_Balance,2030,7,9,9,0.0
1723,EE_Balance,2030,7,10,10,0.0
1724,EE_Balance,2030,7,11,12,0.0
1725,EE_Balance,2030,7,13,14,0.0
1726,EE_Balance,2030,7,15,15,0.0
1727,EE_Balance,2030,7,16,16,3.9294000000000002
1728,EE_Balance,2030,7,17,18,0.0
1729,EE_Balance,2030,7,19,20,0.0
1730,EE_Balance,2030,7,21,21,3.9294000000000002
1731,EE_Balance,2030,7,22,22,0.0
1732,EE_Balance,2030,7,23,24,0.0
1733,EE_Balance,2030,8,1,2,0.0
1734,EE_Balance,2030,8,3,3,0.0
1735,EE_Balance,2030,8,4,4,0.0
1736,EE_Balance,2030,8,5,6,0.0
1737,EE_Balance,2030,8,7,8,0.0
1738,EE_Balance,2030,8,9,9,0.0
1739,EE_Balance,2030,8,10,10,0.0
1740,EE_Balance,2030,8,11,12,0.0
1741,EE_Balance,2030,8,13,14,0.0
1742,EE_Balance,2030,8,15,15,0.0
1743,EE_Balance,2030,8,16,16,0.0
1744,EE_Balance,2030,8,17,18,0.0
1745,EE_Balance,2030,8,19,20,1.0974
1746,EE_Balance,2030,8,21,21,0.5487
1747,EE_Balance,2030,8,22,22,0.0
1748,EE_Balance,2030,8,23,24,0.0
1749,EE_Balance,2030,9,1,2,1.5222
1750,EE_Balance,2030,9,3,3,-0.7191749999999999
1751,EE_Balance,2030,9,4,4,2.2413749999999997
1752,EE_Balance,2030,9,5,6,1.5222
1753,EE_Balance,2030,9,7,8,1.5222
1754,EE_Balance,2030,9,9,9,2.7348
1755,EE_Balance,2030,9,10,10,-0.5547
1756,EE_Balance,2030,9,11,12,2.838
1757,EE_Balance,2030,9,13,14,2.838
1758,EE_Balance,2030,9,15,15,0.2859562499999946
1759,EE_Balance,2030,9,16,16,2.5520437500000055
1760,EE_Balance,2030,9,17,18,2.838
1761,EE_Balance,2030,9,19,20,1.5222
1762,EE_Balance,2030,9,21,21,0.7611
1763,EE_Balance,2030,9,22,22,0.0
1764,EE_Balance,2030,9,23,24,0.0
1765,EE_Balance,2030,10,1,2,0.0
1766,EE_Balance,2030,10,3,3,2.4426
1767,EE_Balance,2030,10,4,4,0.8142
1768,EE_Balance,2030,10,5,6,1.6284
1769,EE_Balance,2030,10,7,8,1.6284
1770,EE_Balance,2030,10,9,9,2.9256
1771,EE_Balance,2030,10,10,10,1.5180000000000002
1772,EE_Balance,2030,10,11,12,3.036
1773,EE_Balance,2030,10,13,14,3.036
1774,EE_Balance,2030,10,15,15,1.5180000000000002
1775,EE_Balance,2030,10,16,16,12.61024070566633
1776,EE_Balance,2030,10,17,18,3.036
1777,EE_Balance,2030,10,19,20,1.6284
1778,EE_Balance,2030,10,21,21,5.037
1779,EE_Balance,2030,10,22,22,2.4426
1780,EE_Balance,2030,10,23,24,0.0
1781,ES_Balance,2030,1,1,1,0.9381
1782,ES_Balance,2030,1,2,2,0.9381
1783,ES_Balance,2030,1,3,3,0.9381
1784,ES_Balance,2030,1,4,4,1.749
1785,ES_Balance,2030,1,5,5,1.749
1786,ES_Balance,2030,1,6,6,1.749
1787,ES_Balance,2030,1,7,7,2.703
1788,ES_Balance,2030,1,8,8,2.703
1789,ES_Balance,2030,1,9,9,2.703
1790,ES_Balance,2030,1,10,10,2.703
1791,ES_Balance,2030,1,11,11,2.703
1792,ES_Balance,2030,1,12,12,2.7030000000000003
1793,ES_Balance,2030,1,13,13,0.12719999999999998
1794,ES_Balance,2030,1,14,14,1.749
1795,ES_Balance,2030,1,15,15,0.9381
1796,ES_Balance,2030,1,16,16,0.9381
1797,ES_Balance,2030,1,17,17,0.12719999999999998
1798,ES_Balance,2030,1,18,18,1.749
1799,ES_Balance,2030,1,19,19,0.12719999999999998
1800,ES_Balance,2030,1,20,20,1.749
1801,ES_Balance,2030,1,21,21,2.703
1802,ES_Balance,2030,1,22,22,-0.8267999999999998
1803,ES_Balance,2030,1,23,23,-0.8267999999999998
1804,ES_Balance,2030,1,24,24,2.703
1805,ES_Balance,2030,2,1,1,0.0
1806,ES_Balance,2030,2,2,2,0.0
1807,ES_Balance,2030,2,3,3,0.0
1808,ES_Balance,2030,2,4,4,0.0
1809,ES_Balance,2030,2,5,5,0.0
1810,ES_Balance,2030,2,6,6,0.0
1811,ES_Balance,2030,2,7,7,0.0
1812,ES_Balance,2030,2,8,8,1.1682000000000001
1813,ES_Balance,2030,2,9,9,0.0
1814,ES_Balance,2030,2,10,10,10.843097523848153
1815,ES_Balance,2030,2,11,11,0.0
1816,ES_Balance,2030,2,12,12,0.5841000000000001
1817,ES_Balance,2030,2,13,13,0.0
1818,ES_Balance,2030,2,14,14,0.0
1819,ES_Balance,2030,2,15,15,0.0
1820,ES_Balance,2030,2,16,16,0.0
1821,ES_Balance,2030,2,17,17,0.0
1822,ES_Balance,2030,2,18,18,0.0
1823,ES_Balance,2030,2,19,19,0.5841000000000001
1824,ES_Balance,2030,2,20,20,0.5841000000000001
1825,ES_Balance,2030,2,21,21,0.5841000000000001
1826,ES_Balance,2030,2,22,22,0.5841000000000001
1827,ES_Balance,2030,2,23,23,0.5841000000000001
1828,ES_Balance,2030,2,24,24,0.5841000000000001
1829,ES_Balance,2030,3,1,1,0.0
1830,ES_Balance,2030,3,2,2,1.9140000000000001
1831,ES_Balance,2030,3,3,3,1.9140000000000001
1832,ES_Balance,2030,3,4,4,0.0
1833,ES_Balance,2030,3,5,5,0.0
1834,ES_Balance,2030,3,6,6,1.9140000000000001
1835,ES_Balance,2030,3,7,7,2.9579999999999997
1836,ES_Balance,2030,3,8,8,0.0
1837,ES_Balance,2030,3,9,9,2.9579999999999997
1838,ES_Balance,2030,3,10,10,0.0
1839,ES_Balance,2030,3,11,11,0.0
1840,ES_Balance,2030,3,12,12,2.9579999999999997
1841,ES_Balance,2030,3,13,13,0.0
1842,ES_Balance,2030,3,14,14,1.9140000000000001
1843,ES_Balance,2030,3,15,15,1.4007
1844,ES_Balance,2030,3,16,16,0.5133
1845,ES_Balance,2030,3,17,17,2.8243363636363634
1846,ES_Balance,2030,3,18,18,0.5133
1847,ES_Balance,2030,3,19,19,3.3376363636363635
1848,ES_Balance,2030,3,20,20,0.0
1849,ES_Balance,2030,3,21,21,2.6345181818181818
1850,ES_Balance,2030,3,22,22,0.5133
1851,ES_Balance,2030,3,23,23,0.9570000000000001
1852,ES_Balance,2030,3,24,24,2.0009999999999994
1853,ES_Balance,2030,4,1,1,0.0
1854,ES_Balance,2030,4,2,2,0.0
1855,ES_Balance,2030,4,3,3,0.0
1856,ES_Balance,2030,4,4,4,0.0
1857,ES_Balance,2030,4,5,5,0.0
1858,ES_Balance,2030,4,6,6,0.0
1859,ES_Balance,2030,4,7,7,0.0
1860,ES_Balance,2030,4,8,8,0.0
1861,ES_Balance,2030,4,9,9,0.0
1862,ES_Balance,2030,4,10,10,0.0
1863,ES_Balance,2030,4,11,11,0.0
1864,ES_Balance,2030,4,12,12,0.0
1865,ES_Balance,2030,4,13,13,0.0
1866,ES_Balance,2030,4,14,14,0.0
1867,ES_Balance,2030,4,15,15,0.0
1868,ES_Balance,2030,4,16,16,0.0
1869,ES_Balance,2030,4,17,17,0.0
1870,ES_Balance,2030,4,18,18,0.0
1871,ES_Balance,2030,4,19,19,0.0
1872,ES_Balance,2030,4,20,20,0.0
1873,ES_Balance,2030,4,21,21,-0.4071
1874,ES_Balance,2030,4,22,22,0.4071
1875,ES_Balance,2030,4,23,23,0.4071
1876,ES_Balance,2030,4,24,24,-0.4071
1877,ES_Balance,2030,5,1,1,0.0
1878,ES_Balance,2030,5,2,2,1.8408
1879,ES_Balance,2030,5,3,3,3.974858955292707
1880,ES_Balance,2030,5,4,4,0.0
1881,ES_Balance,2030,5,5,5,0.0
1882,ES_Balance,2030,5,6,6,6.108917910585414
1883,ES_Balance,2030,5,7,7,0.0
1884,ES_Balance,2030,5,8,8,6.108917910585414
1885,ES_Balance,2030,5,9,9,0.0
1886,ES_Balance,2030,5,10,10,3.974858955292707
1887,ES_Balance,2030,5,11,11,0.0
1888,ES_Balance,2030,5,12,12,1.8408
1889,ES_Balance,2030,5,13,13,0.0
1890,ES_Balance,2030,5,14,14,1.8408
1891,ES_Balance,2030,5,15,15,0.0
1892,ES_Balance,2030,5,16,16,1.8408
1893,ES_Balance,2030,5,17,17,0.0
1894,ES_Balance,2030,5,18,18,1.8408
1895,ES_Balance,2030,5,19,19,0.0
1896,ES_Balance,2030,5,20,20,8.838977137110888
1897,ES_Balance,2030,5,21,21,5.339888568555444
1898,ES_Balance,2030,5,22,22,0.0
1899,ES_Balance,2030,5,23,23,0.0
1900,ES_Balance,2030,5,24,24,1.8408
1901,ES_Balance,2030,6,1,1,0.0
1902,ES_Balance,2030,6,2,2,0.0
1903,ES_Balance,2030,6,3,3,0.0
1904,ES_Balance,2030,6,4,4,0.0
1905,ES_Balance,2030,6,5,5,0.0
1906,ES_Balance,2030,6,6,6,0.0
1907,ES_Balance,2030,6,7,7,0.0
1908,ES_Balance,2030,6,8,8,0.0
1909,ES_Balance,2030,6,9,9,0.3186
1910,ES_Balance,2030,6,10,10,-0.3186
1911,ES_Balance,2030,6,11,11,0.0
1912,ES_Balance,2030,6,12,12,0.0
1913,ES_Balance,2030,6,13,13,0.0
1914,ES_Balance,2030,6,14,14,0.0
1915,ES_Balance,2030,6,15,15,0.0
1916,ES_Balance,2030,6,16,16,0.0
1917,ES_Balance,2030,6,17,17,0.0
1918,ES_Balance,2030,6,18,18,0.0
1919,ES_Balance,2030,6,19,19,0.0
1920,ES_Balance,2030,6,20,20,0.0
1921,ES_Balance,2030,6,21,21,-0.3186
1922,ES_Balance,2030,6,22,22,0.3186
1923,ES_Balance,2030,6,23,23,0.0
1924,ES_Balance,2030,6,24,24,0.0
1925,ES_Balance,2030,7,1,1,0.6549
1926,ES_Balance,2030,7,2,2,0.6549
1927,ES_Balance,2030,7,3,3,0.6549
1928,ES_Balance,2030,7,4,4,0.6549
1929,ES_Balance,2030,7,5,5,0.08879999999999999
1930,ES_Balance,2030,7,6,6,1.221
1931,ES_Balance,2030,7,7,7,0.08879999999999999
1932,ES_Balance,2030,7,8,8,1.221
1933,ES_Balance,2030,7,9,9,0.08879999999999999
1934,ES_Balance,2030,7,10,10,1.221
1935,ES_Balance,2030,7,11,11,4.012273881758112
1936,ES_Balance,2030,7,12,12,-2.702473881758112
1937,ES_Balance,2030,7,13,13,-0.5771999999999997
1938,ES_Balance,2030,7,14,14,1.8869999999999998
1939,ES_Balance,2030,7,15,15,1.8869999999999998
1940,ES_Balance,2030,7,16,16,-1.8869999999999998
1941,ES_Balance,2030,7,17,17,-0.7609771371108893
1942,ES_Balance,2030,7,18,18,2.0707771371108894
1943,ES_Balance,2030,7,19,19,-3.501491823908224
1944,ES_Balance,2030,7,20,20,4.811291823908224
1945,ES_Balance,2030,7,21,21,4.811291823908224
1946,ES_Balance,2030,7,22,22,-3.501491823908224
1947,ES_Balance,2030,7,23,23,0.6549
1948,ES_Balance,2030,7,24,24,0.6549
1949,ES_Balance,2030,8,1,1,0.0
1950,ES_Balance,2030,8,2,2,1.0974
1951,ES_Balance,2030,8,3,3,1.0974
1952,ES_Balance,2030,8,4,4,0.0
1953,ES_Balance,2030,8,5,5,0.0
1954,ES_Balance,2030,8,6,6,1.0974
1955,ES_Balance,2030,8,7,7,0.0
1956,ES_Balance,2030,8,8,8,1.0974
1957,ES_Balance,2030,8,9,9,1.0974
1958,ES_Balance,2030,8,10,10,0.0
1959,ES_Balance,2030,8,11,11,0.0
1960,ES_Balance,2030,8,12,12,1.0974
1961,ES_Balance,2030,8,13,13,0.0
1962,ES_Balance,2030,8,14,14,0.0
1963,ES_Balance,2030,8,15,15,0.0
1964,ES_Balance,2030,8,16,16,0.0
1965,ES_Balance,2030,8,17,17,0.0
1966,ES_Balance,2030,8,18,18,0.0
1967,ES_Balance,2030,8,19,19,0.0
1968,ES_Balance,2030,8,20,20,1.0974
1969,ES_Balance,2030,8,21,21,0.0
1970,ES_Balance,2030,8,22,22,1.0974
1971,ES_Balance,2030,8,23,23,0.0
1972,ES_Balance,2030,8,24,24,1.0974
1973,ES_Balance,2030,9,1,1,0.0
1974,ES_Balance,2030,9,2,2,1.5222
1975,ES_Balance,2030,9,3,3,1.5222
1976,ES_Balance,2030,9,4,4,0.0
1977,ES_Balance,2030,9,5,5,0.0
1978,ES_Balance,2030,9,6,6,1.5222
1979,ES_Balance,2030,9,7,7,0.0
1980,ES_Balance,2030,9,8,8,2.838
1981,ES_Balance,2030,9,9,9,0.0
1982,ES_Balance,2030,9,10,10,2.1801
1983,ES_Balance,2030,9,11,11,0.0
1984,ES_Balance,2030,9,12,12,1.5222
