id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
137,LU_Balance,LU_E_Demand,2030,1,1.0,1.0,17,20,648.41556597
138,LU_Balance,LU_E_Demand,2030,1,1.0,1.0,21,24,565.9396050360001
139,LU_Wind_Offshore,LU_Balance,2030,1,1.0,1.0,1,4,0.0
140,LU_Wind_Offshore,LU_Balance,2030,1,1.0,1.0,5,8,0.0
141,LU_Wind_Offshore,LU_Balance,2030,1,1.0,1.0,9,12,0.0
142,LU_Wind_Offshore,LU_Balance,2030,1,1.0,1.0,13,16,0.0
143,LU_Wind_Offshore,LU_Balance,2030,1,1.0,1.0,17,20,0.0
144,LU_Wind_Offshore,LU_Balance,2030,1,1.0,1.0,21,24,0.0
145,LU_Coal,LU_Balance,2030,1,1.0,1.0,1,4,0.0
146,LU_Coal,LU_Balance,2030,1,1.0,1.0,5,8,0.0
147,LU_Coal,LU_Balance,2030,1,1.0,1.0,9,12,0.0
148,LU_Coal,LU_Balance,2030,1,1.0,1.0,13,16,0.0
149,LU_Coal,LU_Balance,2030,1,1.0,1.0,17,20,0.0
150,LU_Coal,LU_Balance,2030,1,1.0,1.0,21,24,0.0
151,LU_Nuclear,LU_Balance,2030,1,1.0,1.0,1,4,0.0
152,LU_Nuclear,LU_Balance,2030,1,1.0,1.0,5,8,0.0
153,LU_Nuclear,LU_Balance,2030,1,1.0,1.0,9,12,0.0
154,LU_Nuclear,LU_Balance,2030,1,1.0,1.0,13,16,0.0
155,LU_Nuclear,LU_Balance,2030,1,1.0,1.0,17,20,0.0
156,LU_Nuclear,LU_Balance,2030,1,1.0,1.0,21,24,0.0
157,LU_OCGT,LU_Balance,2030,1,1.0,1.0,1,4,0.0
158,LU_OCGT,LU_Balance,2030,1,1.0,1.0,5,8,0.0
159,LU_OCGT,LU_Balance,2030,1,1.0,1.0,9,12,0.0
160,LU_OCGT,LU_Balance,2030,1,1.0,1.0,13,16,0.0
161,LU_OCGT,LU_Balance,2030,1,1.0,1.0,17,20,0.0
162,LU_OCGT,LU_Balance,2030,1,1.0,1.0,21,24,0.0
163,LU_Battery,LU_Balance,2030,1,1.0,1.0,1,4,0.0
164,LU_Battery,LU_Balance,2030,1,1.0,1.0,5,8,1.0098433422874677
165,LU_Battery,LU_Balance,2030,1,1.0,1.0,9,12,0.0
166,LU_Battery,LU_Balance,2030,1,1.0,1.0,13,16,12.06055122676375
167,LU_Battery,LU_Balance,2030,1,1.0,1.0,17,20,0.0
168,LU_Battery,LU_Balance,2030,1,1.0,1.0,21,24,0.0
169,CH_Wind_Offshore,CH_Balance,2030,1,1.0,1.0,1,4,0.0
170,CH_Wind_Offshore,CH_Balance,2030,1,1.0,1.0,5,8,0.0
171,CH_Wind_Offshore,CH_Balance,2030,1,1.0,1.0,9,12,0.0
172,CH_Wind_Offshore,CH_Balance,2030,1,1.0,1.0,13,16,0.0
173,CH_Wind_Offshore,CH_Balance,2030,1,1.0,1.0,17,20,0.0
174,CH_Wind_Offshore,CH_Balance,2030,1,1.0,1.0,21,24,0.0
175,CH_Coal,CH_Balance,2030,1,1.0,1.0,1,4,3781.54697355111
176,CH_Coal,CH_Balance,2030,1,1.0,1.0,5,8,4120.0
177,CH_Coal,CH_Balance,2030,1,1.0,1.0,9,12,2003.1931959857366
178,CH_Coal,CH_Balance,2030,1,1.0,1.0,13,16,392.54453760592423
179,CH_Coal,CH_Balance,2030,1,1.0,1.0,17,20,2282.393466199529
180,CH_Coal,CH_Balance,2030,1,1.0,1.0,21,24,3559.7704162547684
181,CH_Nuclear,CH_Balance,2030,1,1.0,1.0,1,4,0.0
182,CH_Nuclear,CH_Balance,2030,1,1.0,1.0,5,8,0.0
183,CH_Nuclear,CH_Balance,2030,1,1.0,1.0,9,12,0.0
184,CH_Nuclear,CH_Balance,2030,1,1.0,1.0,13,16,0.0
185,CH_Nuclear,CH_Balance,2030,1,1.0,1.0,17,20,0.0
186,CH_Nuclear,CH_Balance,2030,1,1.0,1.0,21,24,0.0
187,CH_CCGT,CH_Balance,2030,1,1.0,1.0,1,4,0.0
188,CH_CCGT,CH_Balance,2030,1,1.0,1.0,5,8,260.53942443872984
189,CH_CCGT,CH_Balance,2030,1,1.0,1.0,9,12,0.0
190,CH_CCGT,CH_Balance,2030,1,1.0,1.0,13,16,0.0
191,CH_CCGT,CH_Balance,2030,1,1.0,1.0,17,20,0.0
192,CH_CCGT,CH_Balance,2030,1,1.0,1.0,21,24,0.0
193,CH_OCGT,CH_Balance,2030,1,1.0,1.0,1,4,0.0
194,CH_OCGT,CH_Balance,2030,1,1.0,1.0,5,8,0.0
195,CH_OCGT,CH_Balance,2030,1,1.0,1.0,9,12,0.0
196,CH_OCGT,CH_Balance,2030,1,1.0,1.0,13,16,0.0
197,CH_OCGT,CH_Balance,2030,1,1.0,1.0,17,20,0.0
198,CH_OCGT,CH_Balance,2030,1,1.0,1.0,21,24,0.0
199,CH_Battery,CH_Balance,2030,1,1.0,1.0,1,4,0.0
200,CH_Battery,CH_Balance,2030,1,1.0,1.0,5,8,0.1555365143549352
201,CH_Battery,CH_Balance,2030,1,1.0,1.0,9,12,0.0
202,CH_Battery,CH_Balance,2030,1,1.0,1.0,13,16,0.0
203,CH_Battery,CH_Balance,2030,1,1.0,1.0,17,20,0.0
204,CH_Battery,CH_Balance,2030,1,1.0,1.0,21,24,0.0
205,CH_Balance,CH_Battery,2030,1,1.0,1.0,1,4,0.1555365143549352
206,CH_Balance,CH_Battery,2030,1,1.0,1.0,5,8,0.0
207,CH_Balance,CH_Battery,2030,1,1.0,1.0,9,12,0.0
208,CH_Balance,CH_Battery,2030,1,1.0,1.0,13,16,0.0
209,CH_Balance,CH_Battery,2030,1,1.0,1.0,17,20,0.0
210,CH_Balance,CH_Battery,2030,1,1.0,1.0,21,24,0.0
211,UK_Balance,UK_E_Demand,2030,1,1.0,1.0,1,4,22098.984881395772
212,UK_Balance,UK_E_Demand,2030,1,1.0,1.0,5,8,26520.210957895615
213,UK_Balance,UK_E_Demand,2030,1,1.0,1.0,9,12,36127.02645611804
214,UK_Balance,UK_E_Demand,2030,1,1.0,1.0,13,16,35793.627350024675
215,UK_Balance,UK_E_Demand,2030,1,1.0,1.0,17,20,37188.51880282423
216,UK_Balance,UK_E_Demand,2030,1,1.0,1.0,21,24,30985.475536011698
217,UK_Solar,UK_Balance,2030,1,1.0,1.0,1,4,0.0
218,UK_Solar,UK_Balance,2030,1,1.0,1.0,5,8,0.0
219,UK_Solar,UK_Balance,2030,1,1.0,1.0,9,12,111.32421800493391
220,UK_Solar,UK_Balance,2030,1,1.0,1.0,13,16,171.20926313821695
221,UK_Solar,UK_Balance,2030,1,1.0,1.0,17,20,0.0
222,UK_Solar,UK_Balance,2030,1,1.0,1.0,21,24,0.0
223,UK_Wind_Onshore,UK_Balance,2030,1,1.0,1.0,1,4,22098.984881395772
224,UK_Wind_Onshore,UK_Balance,2030,1,1.0,1.0,5,8,26521.97711362109
225,UK_Wind_Onshore,UK_Balance,2030,1,1.0,1.0,9,12,31697.44239849894
226,UK_Wind_Onshore,UK_Balance,2030,1,1.0,1.0,13,16,35622.41808688646
227,UK_Wind_Onshore,UK_Balance,2030,1,1.0,1.0,17,20,37188.51880282423
228,UK_Wind_Onshore,UK_Balance,2030,1,1.0,1.0,21,24,30985.475536011698
229,UK_Coal,UK_Balance,2030,1,1.0,1.0,1,4,0.0
230,UK_Coal,UK_Balance,2030,1,1.0,1.0,5,8,0.0
231,UK_Coal,UK_Balance,2030,1,1.0,1.0,9,12,0.0
232,UK_Coal,UK_Balance,2030,1,1.0,1.0,13,16,0.0
233,UK_Coal,UK_Balance,2030,1,1.0,1.0,17,20,0.0
234,UK_Coal,UK_Balance,2030,1,1.0,1.0,21,24,0.0
235,UK_CCGT,UK_Balance,2030,1,1.0,1.0,1,4,0.0
236,UK_CCGT,UK_Balance,2030,1,1.0,1.0,5,8,0.0
237,UK_CCGT,UK_Balance,2030,1,1.0,1.0,9,12,4316.493683888688
238,UK_CCGT,UK_Balance,2030,1,1.0,1.0,13,16,0.0
239,UK_CCGT,UK_Balance,2030,1,1.0,1.0,17,20,0.0
240,UK_CCGT,UK_Balance,2030,1,1.0,1.0,21,24,0.0
241,UK_Battery,UK_Balance,2030,1,1.0,1.0,1,4,0.0
